ensembl,gda_score,label_0,label_1,label_2,label_3,label_4,label_5,label_6,label_7,label_8,label_9,label_10,label_11,label_12,label_13,label_14,label_15,label_16,label_17,label_18,label_19,label_20,label_21,label_22,label_23,label_24,label_25,label_26,label_27,label_28,label_29,label_30,label_31,label_32,label_33,label_34,label_35,label_36,label_37,label_38,label_39,label_40,label_41,label_42,label_43,label_44,label_45,label_46,label_47,label_48,label_49,label_50,label_51,label_52,label_53,label_54,label_55,label_56,label_57,label_58,label_59,label_60,label_61,label_62,label_63,label_64,label_65,label_66,label_67,label_68,label_69,label_70,label_71,label_72,label_73,label_74,label_75,label_76,label_77,label_78,label_79,label_80,label_81,label_82,label_83,label_84,label_85,label_86,label_87,label_88,label_89,label_90,label_91,label_92,label_93,label_94,label_95,label_96,label_97,label_98,label_99
ENSG00000178573,,,,,0,0,,0,,,,,0,,0,0,,,,0,,,,,0,,,,0,0,,,,,0,,0,0,0,,0,,,,,,0,,0,0,,,0,0,,0,,,0,0,0,,0,0,,,,0,,,,,,0,0,,,,,,0,0,,0,,,,,,,,,0,,,,,0,,,
ENSG00000204103,,,,,,0,,,,,0,0,,,,,0,0,,,0,,0,0,,,,,,,0,0,,,0,0,,,0,,,,,,,,0,,,,0,,0,0,0,,0,0,,0,,0,,,,,0,0,,,0,,0,,,,,0,0,0,0,,,0,,,0,0,,0,,0,0,,0,0,,,,0,0
ENSG00000172175,,,,,,0,,,0,,,,,,0,,,0,,,0,,,0,0,0,,,,,0,,0,0,,,,,0,,,0,,,,,,,0,0,0,,0,,,,,,0,0,,,,0,0,0,,,,,,,0,,0,,0,,0,,,0,,0,0,0,,,,,,0,,,,0,0,,,,0
ENSG00000184384,,0,,0,,,,,,0,,,0,0,,0,,,0,,,0,,,,0,,,,,,0,0,0,,,,,,,0,0,,0,,0,,0,0,,,,0,,,0,0,0,,,,,,0,0,,0,0,0,0,,,,0,,0,0,0,,0,,0,,0,0,,0,,0,,,0,0,,,0,0,0,0,0,0
ENSG00000169032,,,,,,,0,0,,,,,0,0,,,0,,0,,,,0,,0,0,0,0,,,0,,0,0,,,,0,0,0,0,,,,0,0,,,,,,0,0,,0,,,,,,0,,0,0,0,,,,,0,,0,,,0,,,0,,0,0,,,0,0,,,0,0,,,,,0,,,,0,0,0,
ENSG00000126934,,0,0,0,,,0,0,0,,,,,,,,,,,0,0,,,,0,,0,,,,,0,0,,,,,,0,,0,0,,0,,,,,,0,,,,0,,,,0,0,0,,,,,0,,,,0,,,0,,,,,,0,,0,,0,,,0,0,,,,,0,0,,,,0,,,0,0,
ENSG00000065559,,,,0,,,,,,0,0,,,,,0,0,0,,,0,,,0,,,,,,0,0,,0,0,,0,,,,,0,,0,,0,0,,0,,,,,,0,,0,,,,,,0,0,,0,0,,,,,,,0,0,0,0,,,,,0,,,0,,,,,0,0,,,0,,,,,0,,0,
ENSG00000095015,,,,,,,,,0,0,0,0,0,,,,,0,,,,,,,,,,,0,,0,,,,,,0,,,0,,,0,0,,,,0,,,0,,0,0,0,0,,,0,,,,,0,,0,,,0,0,,,0,,0,,,0,0,,,,0,,,,,,,0,,0,,,,0,,,,0,
ENSG00000073803,,0,,0,0,,,0,,,0,,0,0,0,,0,,0,,0,,,,0,,,,,,,0,,,0,,,0,0,,0,0,,0,,0,0,,,0,0,,,,0,,,,,,,,,,,,,0,,,,,,0,0,,,,0,,,,,,0,,,0,0,0,,,,,0,,,0,,0,
ENSG00000100030,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ENSG00000125952,,,,,,,,0,,,,,0,,,,0,,0,,0,,,0,0,,0,,,0,0,,,0,,,0,,,,0,0,0,,0,,,0,0,0,,,,,0,,0,0,,,,,,,,,,,0,0,,,,,,0,0,,0,0,,0,,,,0,0,,,,,0,,,0,,,0,,0,
ENSG00000180611,,0,,,,,,0,0,,0,0,,0,0,0,,0,0,,0,,,,,,0,,,,0,,0,,0,,0,0,,,0,,,,0,0,,0,0,0,,,,,0,,,0,0,,0,,,,0,,,,,0,0,0,0,0,,0,,0,,,0,,0,0,,0,,0,,,,,,0,0,,,0,,,
ENSG00000135679,,,0,,,,0,,,,,0,,,0,,0,,,,,,0,,,,,,,0,,0,,,,0,,,,,,0,,,,,,0,,,,,,,,,,0,0,,,,0,0,,0,,,,,,,,,,0,,0,,,0,,,,,,,,0,,,,,,,0,,0,,0,
ENSG00000198625,,0,,0,0,,0,,,,0,0,,0,,,,,,0,,,,,0,,,,,,,,,,0,0,0,,,0,,0,,0,,0,0,,,,0,,,0,0,,,,,,,0,,0,,,0,,0,,,0,0,,0,0,,0,0,,0,,,0,,,0,,0,,0,,,,,,,,0,,0
ENSG00000085276,,,,,,0,,,,0,,0,0,0,,,,,,0,,,,,,0,,0,0,0,,,,0,,,,0,,,,,0,,,,,,,,,0,0,0,0,0,,,,,,,0,0,0,0,,,,0,,,0,,,,,0,,0,,,,,0,,0,,0,,0,,0,,,,,,,0,0
ENSG00000184634,,0,,0,,,,0,,,,,,0,,,,,,0,,,,,,,0,,,,,,,,,,,,,,0,,0,,,,,,,,,0,,0,,,,,,0,0,,,,0,,0,,,,,0,,0,,,,0,0,,,0,0,,,0,0,,,,,,,,0,,,,,,
ENSG00000133895,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ENSG00000133895,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ENSG00000105976,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ENSG00000105976,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ENSG00000105976,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ENSG00000170430,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ENSG00000170430,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ENSG00000170430,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ENSG00000170430,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ENSG00000170430,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ENSG00000170430,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ENSG00000170430,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ENSG00000170430,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ENSG00000170430,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ENSG00000170430,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ENSG00000170430,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ENSG00000187098,,,,0,0,,,,,,,,0,,0,,,,,,,,,0,0,,,,,,0,,,0,0,,0,,,,,,,0,,,,,,,,,0,,,,0,,,,0,0,0,,,,0,0,,,0,,,,0,0,,,,,,0,0,,,,0,,,,0,,,,,,0,,,,0
ENSG00000196588,,,0,,0,,,0,0,0,0,,,,,,,0,0,,0,0,0,,,,0,0,0,0,,,0,,,,,,,0,,0,,,0,,,,,,,,,,,0,,,,,0,,0,,,,0,,0,,0,0,,,,0,,0,0,,0,,,,0,0,,,0,,,,,,,0,,,0,,
ENSG00000178053,,,,,,,0,,0,,,0,,,,,0,,,,0,,,0,,0,,,,0,,,,,,,,0,,,0,0,0,0,,,,,,,0,0,,0,,,0,,,,,,0,,,0,,0,,,,,,,0,,,,,,,,,,0,,,0,,,,0,,0,0,,,0,,0,0
ENSG00000076242,,,0,,,,,,,0,0,,,0,,0,0,,,,,,,,,,,,,0,,0,,,0,0,0,,,0,,,,0,,,,0,,,,,0,0,0,,0,,0,0,0,,0,0,,,,,0,,,,0,,,,,,,,,0,,,0,0,0,,,,0,0,,,,0,,0,0,,
ENSG00000130382,,,0,0,,0,,0,,0,,0,0,,0,,,,,,,,,,,0,0,0,0,,,0,,,,0,,,,0,,,,,,,,,,,,,0,,0,,0,0,,0,,0,0,0,,0,0,,,,,,,,,0,,0,,,0,,,0,0,0,0,,0,,,0,,,,,,,,,0
ENSG00000078403,,,,,,,,,,0,0,,,,0,,0,,0,,,,0,,,,,0,,0,,0,,,,0,,,0,,,,0,,0,,,0,,,,,0,,,,,0,,,0,0,,,,0,0,,,,,,,,,,,,,0,,,,,,,0,,,0,,,,0,0,,0,,,,
ENSG00000213190,,,0,,,,,0,0,,,0,,0,,,0,,,0,0,,,,,,0,,0,0,,,,0,,0,,0,0,,0,0,,,0,,0,0,,0,,,,,,,,,0,,,0,,,0,,,0,,,,0,,0,0,,0,,,0,,,,0,,0,,,,,,,0,,0,,,,0,0,0
ENSG00000171843,,0,0,0,0,,0,,0,0,,0,0,,,,,,,,,0,,0,,,,0,,,0,0,0,0,0,,,0,,0,,,,0,,,,,0,,,,,,,,,0,,,,,,,0,0,,,,,,,,0,0,,,,,0,,,,0,,0,0,,,0,,0,,,,,,,,,
ENSG00000275023,,,0,0,0,,0,0,0,,,0,,,,,,0,,,,,,0,,,,0,,0,0,,,,,0,0,,0,0,,,0,0,0,0,,,,0,,0,,0,,,0,0,,,,0,,0,,,,0,,,0,,,,0,0,0,,0,,,,,0,,,0,,,,0,,0,,,,,,0,,0
ENSG00000169184,,,,0,,,0,,,,,0,,0,,,,0,0,,,,,,0,0,,,0,,,,,,0,0,,0,,,0,,0,,,0,,0,,0,0,,,,,,0,0,,0,,0,,,0,,0,0,,,,0,0,,,,,0,0,,0,,0,,0,,0,0,,0,0,,,,,,,,,,
ENSG00000117400,,0,0,0,0,,,,,0,0,0,,0,0,,0,0,,0,0,,,0,,0,,,0,,,,,0,,,,,,0,,0,,,,,0,0,,,,,,,,0,,,,,,,,,,0,,0,,,,,,,0,,,0,,,0,0,,0,0,,,,,,,,,,,,,,,0,
ENSG00000095002,,0,0,,0,0,0,0,,,,,,,,,0,,0,0,0,,,,,,0,,0,0,,0,,0,,,0,,,0,0,,,0,0,0,0,,,,,,,0,,0,,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,,0,,,,0,,,0,,,
ENSG00000116062,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ENSG00000116062,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ENSG00000116062,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ENSG00000153944,,,0,0,,0,0,0,,,,,,0,0,,,0,0,,0,,0,,0,,,,,0,0,,,,0,,0,,0,,,0,0,,,0,,0,,,,0,,,0,,0,,0,0,,,,0,,0,,,0,0,,,,0,0,0,,,0,,,0,,,0,,0,,,,0,0,0,,0,,,0,,0,
ENSG00000147065,,,,,0,,,0,0,0,,0,0,0,0,,0,,,,0,,0,0,,0,,0,,,0,,,,,0,,,,0,,0,,0,,,,,0,,,0,,,,0,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,0,,,,0,,,,,0,0,,,,0,,,,,0
ENSG00000214827,,0,,,,0,,0,0,,,0,,,,,,0,,,,,,,0,,,0,,,0,0,,,,,0,0,,,,0,,,,0,0,,,,,,0,,0,,0,0,,0,,0,,,,,0,0,,,,0,,0,0,,,,,,,,,,,,0,0,,,,,,,0,,,0,,0,
ENSG00000198793,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ENSG00000185499,,,,,,,0,,,,0,,,,,0,,,0,,,0,,0,,,,0,0,0,0,0,,,0,,,,0,,,,,,,,,,,,0,0,,0,0,,,0,,,,,,,,,,,0,,0,,,0,,,,,0,,,,,,,,,,,0,,0,,0,,0,,0,0,,
ENSG00000145113,,,,,,,,,,0,,,0,,,,0,0,,,0,,,0,0,,0,,,,,0,,,0,0,0,,,,0,,,0,,0,,,0,,,,0,,,,0,,,0,,0,,0,,,,,,0,,0,,,,,,,,,,0,,,0,0,,,,,0,0,,0,,,,,,0,
ENSG00000132781,,0,,,,,,,,,,,0,,,0,,,,,0,,0,0,0,,,,,,,0,0,,,,,0,,,0,,,,,,0,0,,,0,0,0,,0,0,,0,,,0,0,,0,0,0,,,0,,,0,,0,,,,,,0,,,,,,0,,,0,,,0,,,,,,0,,,
ENSG00000118513,,0,,0,,0,,,,0,0,,,0,,,,,,,0,0,0,,0,,,,,,0,0,,,,,,,,0,,,0,,0,,0,,0,,,,,0,,,0,0,0,0,,,0,,,,,0,0,0,,0,,,,0,,,,,,,,,,0,0,0,0,0,,,0,0,,0,,,,,
ENSG00000136997,,,0,,,,0,0,,,,,,,,0,0,0,,,,0,0,,0,,,,0,,,,,0,,,0,,,0,,,,0,,,,0,0,0,,,,0,,,,0,,0,,,0,,,,,,,,0,,,,0,,0,,,,0,0,,,0,,,,0,0,,0,0,0,0,,0,0,0,,
ENSG00000116990,,,,,,0,,,,,,,0,0,,,,0,,,,,,,0,,0,,,,,,,,0,0,,,0,0,,,0,,0,0,,,0,,0,,0,,0,,0,0,0,,0,0,,,0,0,0,,0,,0,0,,0,,0,,,,,,,0,,0,,,0,0,,,,,,,,,,,,
ENSG00000134323,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ENSG00000134323,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ENSG00000134323,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ENSG00000134323,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ENSG00000134323,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ENSG00000172936,,,,,,,0,0,0,,,,0,,,,,,,,,,,,0,0,,0,0,,0,0,,,,,,,,,,,,,0,0,,0,,0,0,,0,,0,,,,0,0,0,0,,,,,0,0,0,,0,,,0,,,,,,0,,0,,,0,,0,,0,0,0,,,0,0,0,,,0,,0
ENSG00000133392,,0,,0,,0,,,,,0,0,,0,,,,,,,0,0,0,,,,,,,,,0,,,0,,0,,,0,,,,0,,0,0,,,,,0,,,0,,,,,,0,0,0,,0,,0,,,0,0,0,0,,,,,,0,,0,,,,0,0,0,0,0,0,,,,,,,,,,0,
ENSG00000100345,,,0,,,,0,0,,,,0,0,,0,,0,0,0,,,0,,,,,,,0,,,,0,,0,0,,0,0,0,,,,0,0,,,0,,,0,,,0,,,,,,0,,,,0,0,,,,,0,0,,,,,,,0,,0,0,0,,,,,,,0,0,,,,,,,0,,,,
ENSG00000197535,,,,,,0,,,0,,,0,,,0,,,,,,,0,,,,0,,,,0,,,,0,,,,,,,,0,,0,,0,0,,,,,,0,,,0,0,0,,,0,,,0,0,0,,,,0,,0,,,0,,,0,,,,0,0,0,,,0,,,,,0,,,,0,,,,,0
ENSG00000078177,,,0,,,0,0,0,0,0,,,0,,,,,,0,,0,0,,0,,,0,,,0,0,0,,0,0,0,,0,0,0,,,,0,,,,,0,0,0,0,,,,,,0,,0,,,,,0,0,0,,,,,,,0,,,,,,,,0,0,0,,0,,,,0,,,0,,,,0,0,,,
ENSG00000166886,,,,0,0,,0,0,0,,,,,,0,,0,0,,,,,0,,0,,,0,0,,,0,,,,0,,0,0,0,,,0,,0,,0,,,0,,,,0,0,,,,0,0,,0,,,0,,0,,0,,,,0,,0,,0,,,,,,0,0,,0,,0,,,0,0,,,,0,,0,,,
ENSG00000196531,,,0,,,0,,,,,,,,,,0,,,,,,0,,,,,0,,0,,0,0,,,0,,0,,,0,,0,0,,,,,,0,,,,0,0,,0,,,,0,,,,,,0,0,,,,,,0,,0,,0,,,0,0,,,0,,,,0,,,,,,,,,,0,,,0
ENSG00000172915,,,,0,0,0,0,,,0,0,,,,,,,,,,,0,,0,0,0,0,,,,0,0,,0,,,,,,,,0,,0,0,0,,0,0,,,,,0,0,0,0,,,,,0,0,,,,,,,0,0,,0,,0,0,0,,,,,0,,,,,,,,,,0,,,0,0,,,0,,
ENSG00000104320,,0,0,,0,0,0,,,0,0,0,0,0,,,,0,,,,0,,,,0,0,0,0,0,0,0,0,0,,0,,0,0,,,0,,0,,0,,,0,0,,,0,,,,,,,,,0,,,,,,0,0,,0,,0,,,,0,0,,,0,,,,,,,,,0,,,,,,,,,0,,
ENSG00000213672,,,0,0,,,,,,,,,,,0,,,,,,,0,0,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,0,0,0,,,0,,,0,,0,,,,,,,,,0,,,,,,,0,,,,,,,0,,,,0,,0,,,0,,,0,,0,0,
ENSG00000084676,,,,,0,0,0,0,,,,,,,,,0,,0,,,,0,,0,,0,,,,,,0,0,0,,0,,,,,,0,,,,0,,,,,0,,,0,,0,,,,0,,,0,,,,0,,0,,0,0,,,,,,0,,,,,,0,,0,0,0,,,,,,,,,,,0,
ENSG00000140396,,,0,,,,0,,0,,0,0,,,0,,,,,,,0,,0,,,0,0,,0,0,0,0,,,0,,,,0,0,,,0,,0,0,,,,,,0,,,,,,,0,,,,,,0,,,0,,,,,0,0,0,,,,,0,,0,,,0,0,0,,0,0,,0,0,0,,,0,0,0,0
ENSG00000266412,,0,,0,0,0,0,,,,,,,0,,0,0,,,,0,,,,0,0,0,,,,,0,0,0,0,0,,0,,,,,0,,,0,0,0,0,0,,,,0,,,0,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,,0,,,,0,,,,,,,,0,,,0,,,,,0,
ENSG00000141027,,,,,0,0,,,,,0,,,,,,,0,,,0,0,,,,,,,0,0,,,,0,,,0,,0,0,,,,,,,0,0,0,,,0,,,0,0,,,0,,0,,,,,,,,0,0,,0,0,0,,,,,0,,,,0,0,,,,,0,,0,0,,0,0,0,0,0,,,0
ENSG00000196498,,,,,,0,,,,0,,0,,0,0,,0,,,0,,,0,,0,,,,0,0,,0,,,,0,0,0,,,,,,,0,,,0,,0,,,0,0,0,,0,,,,,0,,,,,,,,0,0,0,,,,,,0,,,0,,,,0,0,,0,,,,,0,,,0,,,0,0,
ENSG00000104419,,0,,,,,,,0,,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,0,,,,,,0,,0,,0,0,0,,0,,,,,,,,,0,0,,0,0,,,0,,,,0,,0,,,0,,,,0,0,,,,,0,0,,,,0,0,,,0,,0,,0,,,,0,
ENSG00000196712,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ENSG00000196712,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
