"","geneId","geneSymbol","DSI","DPI","diseaseId","diseaseName","diseaseType","diseaseClass","diseaseSemanticType","score","EI","YearInitial","YearFinal","NofPmids","NofSnps","source"
"522",1508,"CTSB",0.457,0.846,"C0153690","Secondary malignant neoplasm of bone","disease","C23;C04;C05","Neoplastic Process",0.02,1,2008,2018,2,0,"BEFREE"
"523",1508,"CTSB",0.457,0.846,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.02,1,1999,2009,2,0,"BEFREE"
"524",1509,"CTSD",0.478,0.846,"C0153690","Secondary malignant neoplasm of bone","disease","C23;C04;C05","Neoplastic Process",0.01,1,2017,2017,1,0,"BEFREE"
"525",1513,"CTSK",0.497,0.808,"C0153690","Secondary malignant neoplasm of bone","disease","C23;C04;C05","Neoplastic Process",0.05,1,2001,2018,5,0,"BEFREE"
"526",1513,"CTSK",0.497,0.808,"C0238790","bone destruction","disease","","Disease or Syndrome",0.05,0.8,2001,2017,5,0,"BEFREE"
"527",1513,"CTSK",0.497,0.808,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2008,2008,1,0,"BEFREE"
"528",1513,"CTSK",0.497,0.808,"C4020847","Abnormality of pelvic girdle bone morphology","disease","","Anatomical Abnormality",0.1,NA,NA,NA,0,0,"HPO"
"529",1513,"CTSK",0.497,0.808,"C4021525","Abnormal pelvis bone ossification","disease","","Anatomical Abnormality",0.1,NA,NA,NA,0,0,"HPO"
"530",1514,"CTSL",0.488,0.846,"C0153690","Secondary malignant neoplasm of bone","disease","C23;C04;C05","Neoplastic Process",0.01,1,2016,2016,1,0,"BEFREE"
"531",1514,"CTSL",0.488,0.846,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.02,1,1996,2001,2,0,"BEFREE"
"532",1523,"CUX1",0.465,0.846,"C0238790","bone destruction","disease","","Disease or Syndrome",0.01,1,2009,2009,1,0,"BEFREE"
"533",1525,"CXADR",0.454,0.885,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.05,1,2003,2019,5,0,"BEFREE"
"534",1528,"CYB5A",0.601,0.654,"C0541764","Delayed bone age","phenotype","","Finding",0.1,NA,NA,NA,0,0,"HPO"
"535",1536,"CYBB",0.452,0.885,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2018,2018,1,0,"BEFREE"
"536",1537,"CYC1",0.656,0.462,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.03,1,2009,2017,3,0,"BEFREE"
"537",1540,"CYLD",0.498,0.846,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2018,2018,1,0,"BEFREE"
"538",1555,"CYP2B6",0.428,0.846,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2007,2007,1,0,"BEFREE"
"539",1576,"CYP3A4",0.462,0.885,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2018,2018,1,0,"BEFREE"
"540",1583,"CYP11A1",0.547,0.731,"C0541764","Delayed bone age","phenotype","","Finding",0.1,NA,NA,NA,0,0,"HPO"
"541",1584,"CYP11B1",0.563,0.615,"C0541764","Delayed bone age","phenotype","","Finding",0.1,NA,NA,NA,0,0,"HPO"
"542",1584,"CYP11B1",0.563,0.615,"C0545053","Advanced bone age","phenotype","","Finding",0.1,NA,NA,NA,0,0,"HPO"
"543",1584,"CYP11B1",0.563,0.615,"C1860825","Accelerated bone age after puberty","phenotype","","Finding",0.1,NA,NA,NA,0,0,"HPO"
"544",1586,"CYP17A1",0.462,0.769,"C0541764","Delayed bone age","phenotype","","Finding",0.1,NA,NA,NA,0,0,"HPO"
"545",1588,"CYP19A1",0.41,0.885,"C0153690","Secondary malignant neoplasm of bone","disease","C23;C04;C05","Neoplastic Process",0.02,1,2006,2017,2,0,"BEFREE"
"546",1588,"CYP19A1",0.41,0.885,"C0541764","Delayed bone age","phenotype","","Finding",0.1,NA,NA,NA,0,0,"HPO"
"547",1588,"CYP19A1",0.41,0.885,"C0545053","Advanced bone age","phenotype","","Finding",0.1,NA,NA,NA,0,0,"HPO"
"548",1588,"CYP19A1",0.41,0.885,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.02,1,2010,2017,2,0,"BEFREE"
"549",1593,"CYP27A1",0.538,0.731,"C2674432","Reduced bone mineral density","phenotype","","Finding",0.1,NA,NA,NA,0,1,"CLINVAR"
"550",1594,"CYP27B1",0.502,0.769,"C0153690","Secondary malignant neoplasm of bone","disease","C23;C04;C05","Neoplastic Process",0.01,1,2017,2017,1,0,"BEFREE"
"551",1594,"CYP27B1",0.502,0.769,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2007,2007,1,0,"BEFREE"
"552",1594,"CYP27B1",0.502,0.769,"C1833324","Sparse bone trabeculae","phenotype","","Finding",0.1,NA,NA,NA,0,0,"HPO"
"553",1594,"CYP27B1",0.502,0.769,"C1833667","Elevated alkaline phosphatase of bone origin","phenotype","","Finding",0.1,NA,NA,NA,0,0,"HPO"
"554",1594,"CYP27B1",0.502,0.769,"C4476534","Subperiosteal bone resorption","phenotype","","Anatomical Abnormality",0.1,NA,NA,NA,0,0,"HPO"
"555",1601,"DAB2",0.565,0.731,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2018,2018,1,0,"BEFREE"
"556",1605,"DAG1",0.498,0.808,"C0153690","Secondary malignant neoplasm of bone","disease","C23;C04;C05","Neoplastic Process",0.01,1,2013,2013,1,0,"BEFREE"
"557",1612,"DAPK1",0.472,0.808,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2014,2014,1,0,"BEFREE"
"558",1616,"DAXX",0.544,0.692,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.02,1,2018,2019,2,0,"BEFREE"
"559",1621,"DBH",0.511,0.846,"C0153690","Secondary malignant neoplasm of bone","disease","C23;C04;C05","Neoplastic Process",0.01,1,2018,2018,1,0,"BEFREE"
"560",1630,"DCC",0.471,0.808,"C0541764","Delayed bone age","phenotype","","Finding",0.1,NA,NA,NA,0,0,"HPO"
"561",1630,"DCC",0.471,0.808,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,1997,1997,1,0,"BEFREE"
"562",1630,"DCC",0.471,0.808,"C2674432","Reduced bone mineral density","phenotype","","Finding",0.1,NA,NA,NA,0,0,"HPO"
"563",1634,"DCN",0.457,0.808,"C0153690","Secondary malignant neoplasm of bone","disease","C23;C04;C05","Neoplastic Process",0.03,1,2009,2015,3,0,"BEFREE"
"564",1634,"DCN",0.457,0.808,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.02,1,2008,2015,2,0,"BEFREE"
"565",1636,"ACE",0.328,0.923,"C0027543","Avascular necrosis of bone","phenotype","C23;C05","Disease or Syndrome",0.01,1,2019,2019,1,0,"BEFREE"
"566",1642,"DDB1",0.666,0.577,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.03,1,2017,2019,3,0,"BEFREE"
"567",1643,"DDB2",0.576,0.654,"C0541764","Delayed bone age","phenotype","","Finding",0.1,NA,NA,NA,0,0,"HPO"
"568",1645,"AKR1C1",0.593,0.615,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2019,2019,1,0,"BEFREE"
"569",1647,"GADD45A",0.526,0.769,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2008,2008,1,0,"BEFREE"
"570",1650,"DDOST",0.644,0.692,"C0545053","Advanced bone age","phenotype","","Finding",0.1,NA,NA,NA,0,0,"HPO"
"571",1650,"DDOST",0.644,0.692,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.02,1,2000,2004,2,0,"BEFREE"
"572",1654,"DDX3X",0.537,0.769,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2015,2015,1,0,"BEFREE"
"573",1655,"DDX5",0.592,0.692,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.02,1,2018,2019,2,0,"BEFREE"
"574",1660,"DHX9",0.623,0.615,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2017,2017,1,0,"BEFREE"
"575",1662,"DDX10",0.722,0.269,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2019,2019,1,0,"BEFREE"
"576",1666,"DECR1",0.426,0.885,"C0238790","bone destruction","disease","","Disease or Syndrome",0.01,1,2017,2017,1,0,"BEFREE"
"577",1673,"DEFB4A",0.507,0.769,"C2242472","Infection of bone","disease","C23;C01;C05","Disease or Syndrome",0.01,1,2008,2008,1,0,"BEFREE"
"578",1674,"DES",0.46,0.846,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2002,2002,1,0,"BEFREE"
"579",1678,"TIMM8A",0.51,0.846,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.06,1,2011,2019,6,0,"BEFREE"
"580",1687,"GSDME",0.656,0.423,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2020,2020,1,0,"BEFREE"
"581",1717,"DHCR7",0.5,0.846,"C4021785","Abnormality of the metacarpal bones","disease","C05","Anatomical Abnormality",0.1,NA,NA,NA,0,0,"HPO"
"582",1718,"DHCR24",0.498,0.769,"C0153690","Secondary malignant neoplasm of bone","disease","C23;C04;C05","Neoplastic Process",0.01,1,2019,2019,1,0,"BEFREE"
"583",1719,"DHFR",0.513,0.808,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.07,1,2003,2017,7,0,"BEFREE"
"584",1735,"DIO3",0.593,0.731,"C0153690","Secondary malignant neoplasm of bone","disease","C23;C04;C05","Neoplastic Process",0.01,1,2014,2014,1,0,"BEFREE"
"585",1736,"DKC1",0.547,0.769,"C0027543","Avascular necrosis of bone","phenotype","C23;C05","Disease or Syndrome",0.1,NA,NA,NA,0,0,"HPO"
"586",1736,"DKC1",0.547,0.769,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2014,2014,1,0,"BEFREE"
"587",1736,"DKC1",0.547,0.769,"C2986691","Inherited bone marrow failure syndrome","disease","C16;C04;C15","Disease or Syndrome",0.02,1,2007,2017,2,0,"BEFREE"
"588",1736,"DKC1",0.547,0.769,"C4020958","Rough bone trabeculation","disease","","Anatomical Abnormality",0.1,NA,NA,NA,0,0,"HPO"
"589",1741,"DLG3",0.544,0.615,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2020,2020,1,0,"BEFREE"
"590",1755,"DMBT1",0.533,0.654,"C0153690","Secondary malignant neoplasm of bone","disease","C23;C04;C05","Neoplastic Process",0.01,0,2011,2011,1,0,"BEFREE"
"591",1756,"DMD",0.423,0.923,"C0027543","Avascular necrosis of bone","phenotype","C23;C05","Disease or Syndrome",0.01,1,2018,2018,1,0,"BEFREE"
"592",1756,"DMD",0.423,0.923,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2019,2019,1,0,"BEFREE"
"593",1758,"DMP1",0.556,0.615,"C0153690","Secondary malignant neoplasm of bone","disease","C23;C04;C05","Neoplastic Process",0.01,1,2003,2003,1,0,"BEFREE"
"594",1758,"DMP1",0.556,0.615,"C1833667","Elevated alkaline phosphatase of bone origin","phenotype","","Finding",0.1,NA,NA,NA,0,0,"HPO"
"595",1758,"DMP1",0.556,0.615,"C4020957","Abnormal trabecular bone morphology","disease","","Anatomical Abnormality",0.1,NA,NA,NA,0,0,"HPO"
"596",1758,"DMP1",0.556,0.615,"C4076240","Chronic kidney disease mineral and bone disorder","disease","C18;C13;C05;C12;C19","Disease or Syndrome",0.01,1,2016,2016,1,0,"BEFREE"
"597",1776,"DNASE1L3",0.575,0.769,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2002,2002,1,0,"BEFREE"
"598",1786,"DNMT1",0.406,0.885,"C0153690","Secondary malignant neoplasm of bone","disease","C23;C04;C05","Neoplastic Process",0.01,1,2019,2019,1,0,"BEFREE"
"599",1786,"DNMT1",0.406,0.885,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.04,1,2018,2019,4,0,"BEFREE"
"600",1788,"DNMT3A",0.445,0.846,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2018,2018,1,0,"BEFREE"
"601",1789,"DNMT3B",0.453,0.846,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2019,2019,1,0,"BEFREE"
"602",1800,"DPEP1",0.57,0.654,"C0153690","Secondary malignant neoplasm of bone","disease","C23;C04;C05","Neoplastic Process",0.04,1,2018,2019,4,0,"BEFREE"
"603",1800,"DPEP1",0.57,0.654,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.02,1,2018,2018,2,0,"BEFREE"
"604",1803,"DPP4",0.42,0.808,"C0153690","Secondary malignant neoplasm of bone","disease","C23;C04;C05","Neoplastic Process",0.01,1,2019,2019,1,0,"BEFREE"
"605",1803,"DPP4",0.42,0.808,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2013,2013,1,0,"BEFREE"
"606",1804,"DPP6",0.603,0.692,"C0541764","Delayed bone age","phenotype","","Finding",0.1,NA,NA,NA,0,0,"HPO"
"607",1805,"DPT",0.641,0.654,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2018,2018,1,0,"BEFREE"
"608",1806,"DPYD",0.493,0.846,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2017,2017,1,0,"BEFREE"
"609",1809,"DPYSL3",0.628,0.462,"C0153690","Secondary malignant neoplasm of bone","disease","C23;C04;C05","Neoplastic Process",0.01,1,2015,2015,1,0,"BEFREE"
"610",1812,"DRD1",0.529,0.808,"C0595905","cortex bone disorders","disease","C05","Disease or Syndrome",0.01,1,2014,2014,1,0,"BEFREE"
"611",1813,"DRD2",0.436,0.846,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2018,2018,1,0,"BEFREE"
"612",1813,"DRD2",0.436,0.846,"C0595905","cortex bone disorders","disease","C05","Disease or Syndrome",0.01,1,2014,2014,1,0,"BEFREE"
"613",1822,"ATN1",0.409,0.885,"C0153690","Secondary malignant neoplasm of bone","disease","C23;C04;C05","Neoplastic Process",0.01,1,2017,2017,1,0,"BEFREE"
"614",1822,"ATN1",0.409,0.885,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.02,1,2011,2017,2,0,"BEFREE"
"615",1827,"RCAN1",0.572,0.808,"C0153690","Secondary malignant neoplasm of bone","disease","C23;C04;C05","Neoplastic Process",0.01,1,2017,2017,1,0,"BEFREE"
"616",1830,"DSG3",0.603,0.654,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2019,2019,1,0,"BEFREE"
"617",1834,"DSPP",0.556,0.769,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2015,2015,1,0,"BEFREE"
"618",1834,"DSPP",0.556,0.769,"C1852169","Periapical bone loss","phenotype","","Finding",0.1,NA,NA,NA,0,0,"HPO"
"619",1836,"SLC26A2",0.553,0.692,"C1837406","Hypoplasia involving bones of the upper limbs","phenotype","","Finding",0.1,NA,NA,NA,0,0,"HPO"
"620",1836,"SLC26A2",0.553,0.692,"C1854912","Short long bone","phenotype","","Finding",0.1,NA,NA,NA,0,0,"HPO"
"621",1836,"SLC26A2",0.553,0.692,"C1855340","Bowing of the long bones","phenotype","","Congenital Abnormality",0.1,NA,NA,NA,0,0,"HPO"
"622",1836,"SLC26A2",0.553,0.692,"C4021785","Abnormality of the metacarpal bones","disease","C05","Anatomical Abnormality",0.1,NA,NA,NA,0,0,"HPO"
"623",1840,"DTX1",0.656,0.5,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2010,2010,1,0,"BEFREE"
"624",1841,"DTYMK",0.705,0.231,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2001,2001,1,0,"BEFREE"
"625",1843,"DUSP1",0.491,0.808,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.04,1,2008,2019,4,0,"BEFREE"
"626",1848,"DUSP6",0.511,0.846,"C0541764","Delayed bone age","phenotype","","Finding",0.1,NA,NA,NA,0,0,"HPO"
"627",1848,"DUSP6",0.511,0.846,"C2674432","Reduced bone mineral density","phenotype","","Finding",0.1,NA,NA,NA,0,0,"HPO"
"628",1854,"DUT",0.678,0.615,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2019,2019,1,0,"BEFREE"
"629",1855,"DVL1",0.531,0.769,"C0541764","Delayed bone age","phenotype","","Finding",0.1,NA,NA,NA,0,0,"HPO"
"630",1857,"DVL3",0.537,0.731,"C0541764","Delayed bone age","phenotype","","Finding",0.1,NA,NA,NA,0,0,"HPO"
"631",1869,"E2F1",0.441,0.846,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.09,1,2001,2018,9,0,"BEFREE"
"632",1870,"E2F2",0.599,0.692,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.04,1,2015,2019,4,0,"BEFREE"
"633",1871,"E2F3",0.57,0.692,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.02,1,2016,2018,2,0,"BEFREE"
"634",1890,"TYMP",0.495,0.769,"C0238790","bone destruction","disease","","Disease or Syndrome",0.01,1,2014,2014,1,0,"BEFREE"
"635",1894,"ECT2",0.603,0.615,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.04,1,2013,2019,4,0,"BEFREE"
"636",1896,"EDA",0.553,0.808,"C0238790","bone destruction","disease","","Disease or Syndrome",0.01,1,2020,2020,1,0,"BEFREE"
"637",1896,"EDA",0.553,0.808,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.02,1,2004,2007,2,0,"BEFREE"
"638",1902,"LPAR1",0.534,0.808,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.02,1,2000,2010,2,0,"BEFREE"
"639",1903,"S1PR3",0.638,0.654,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2019,2019,1,0,"BEFREE"
"640",1906,"EDN1",0.38,0.846,"C0027543","Avascular necrosis of bone","phenotype","C23;C05","Disease or Syndrome",0.01,1,2018,2018,1,0,"BEFREE"
"641",1906,"EDN1",0.38,0.846,"C0153690","Secondary malignant neoplasm of bone","disease","C23;C04;C05","Neoplastic Process",0.04,1,2001,2016,4,0,"BEFREE"
"642",1906,"EDN1",0.38,0.846,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.03,1,2011,2014,3,2,"BEFREE"
"643",1906,"EDN1",0.38,0.846,"C4076671","Prostate cancer metastatic to bone","disease","","Neoplastic Process",0.01,1,2019,2019,1,0,"BEFREE"
"644",1909,"EDNRA",0.426,0.885,"C0153690","Secondary malignant neoplasm of bone","disease","C23;C04;C05","Neoplastic Process",0.02,1,2003,2019,2,0,"BEFREE"
"645",1909,"EDNRA",0.426,0.885,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2011,2011,1,0,"BEFREE"
"646",1910,"EDNRB",0.47,0.846,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2011,2011,1,0,"BEFREE"
"647",1911,"PHC1",0.644,0.692,"C4021741","Abnormal cortical bone morphology","disease","","Anatomical Abnormality",0.1,NA,NA,NA,0,0,"HPO"
"648",1934,"EEF1B2P2",0.612,0.577,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2017,2017,1,0,"BEFREE"
"649",1936,"EEF1D",0.751,0.192,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2018,2018,1,0,"BEFREE"
"650",1942,"EFNA1",0.61,0.5,"C0153690","Secondary malignant neoplasm of bone","disease","C23;C04;C05","Neoplastic Process",0.01,1,2008,2008,1,0,"BEFREE"
"651",1942,"EFNA1",0.61,0.5,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2010,2010,1,0,"BEFREE"
"652",1950,"EGF",0.357,0.923,"C0153690","Secondary malignant neoplasm of bone","disease","C23;C04;C05","Neoplastic Process",0.01,1,2014,2014,1,0,"BEFREE"
"653",1950,"EGF",0.357,0.923,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.1,1,2002,2019,13,0,"BEFREE"
"654",1956,"EGFR",0.295,0.885,"C0153690","Secondary malignant neoplasm of bone","disease","C23;C04;C05","Neoplastic Process",0.1,0.933,2007,2020,30,3,"BEFREE"
"655",1956,"EGFR",0.295,0.885,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.1,0.974,1997,2019,39,0,"BEFREE"
"656",1958,"EGR1",0.433,0.923,"C0153690","Secondary malignant neoplasm of bone","disease","C23;C04;C05","Neoplastic Process",0.02,1,2019,2019,2,0,"BEFREE"
"657",1958,"EGR1",0.433,0.923,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.03,1,2011,2019,3,0,"BEFREE"
"658",1959,"EGR2",0.547,0.769,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2008,2008,1,0,"BEFREE"
"659",1961,"EGR4",0.751,0.538,"C0153690","Secondary malignant neoplasm of bone","disease","C23;C04;C05","Neoplastic Process",0.01,1,2014,2014,1,0,"BEFREE"
"660",1965,"EIF2S1",0.587,0.692,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2012,2012,1,0,"BEFREE"
"661",1969,"EPHA2",0.501,0.731,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.03,1,2010,2018,3,0,"BEFREE"
"662",1977,"EIF4E",0.448,0.846,"C0153690","Secondary malignant neoplasm of bone","disease","C23;C04;C05","Neoplastic Process",0.01,1,2019,2019,1,0,"BEFREE"
"663",1977,"EIF4E",0.448,0.846,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.04,1,2018,2019,4,0,"BEFREE"
"664",1977,"EIF4E",0.448,0.846,"C4076240","Chronic kidney disease mineral and bone disorder","disease","C18;C13;C05;C12;C19","Disease or Syndrome",0.01,1,2017,2017,1,0,"BEFREE"
"665",1993,"ELAVL2",0.486,0.808,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2019,2019,1,0,"BEFREE"
"666",1998,"ELF2",0.743,0.308,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2017,2017,1,0,"BEFREE"
"667",2002,"ELK1",0.537,0.692,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2019,2019,1,0,"BEFREE"
"668",2006,"ELN",0.415,0.885,"C0153690","Secondary malignant neoplasm of bone","disease","C23;C04;C05","Neoplastic Process",0.01,1,2018,2018,1,0,"BEFREE"
"669",2006,"ELN",0.415,0.885,"C0541764","Delayed bone age","phenotype","","Finding",0.1,NA,NA,NA,0,0,"HPO"
"670",2006,"ELN",0.415,0.885,"C4020847","Abnormality of pelvic girdle bone morphology","disease","","Anatomical Abnormality",0.1,NA,NA,NA,0,0,"HPO"
"671",2006,"ELN",0.415,0.885,"C4021242","Hypoplasia of the zygomatic bone","disease","","Anatomical Abnormality",0.1,NA,NA,NA,0,0,"HPO"
"672",2011,"MARK2",0.555,0.692,"C0153690","Secondary malignant neoplasm of bone","disease","C23;C04;C05","Neoplastic Process",0.01,1,2009,2009,1,0,"BEFREE"
"673",2017,"CTTN",0.546,0.769,"C0153690","Secondary malignant neoplasm of bone","disease","C23;C04;C05","Neoplastic Process",0.01,1,2001,2001,1,0,"BEFREE"
"674",2017,"CTTN",0.546,0.769,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2012,2012,1,0,"BEFREE"
"675",2017,"CTTN",0.546,0.769,"C0700110","Carcinoma bone","disease","C04;C05","Neoplastic Process",0.01,1,2017,2017,1,0,"BEFREE"
"676",2021,"ENDOG",0.656,0.5,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2007,2007,1,0,"BEFREE"
"677",2022,"ENG",0.446,0.846,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.02,1,2005,2019,2,0,"BEFREE"
"678",2023,"ENO1",0.481,0.885,"C0153690","Secondary malignant neoplasm of bone","disease","C23;C04;C05","Neoplastic Process",0.01,1,2018,2018,1,0,"BEFREE"
