"","geneId","geneSymbol","DSI","DPI","diseaseId","diseaseName","diseaseType","diseaseClass","diseaseSemanticType","score","EI","YearInitial","YearFinal","NofPmids","NofSnps","source"
"554",2619,"GAS1",0.587,0.654,"C3665419","intracranial glioma","disease","C04;C10","Neoplastic Process",0.01,1,2014,2014,1,0,"BEFREE"
"555",2625,"GATA3",0.415,0.846,"C0030421","Paraganglioma","disease","C04","Neoplastic Process",0.01,1,2019,2019,1,0,"BEFREE"
"556",2629,"GBA",0.5,0.808,"C1846865","Substantia nigra gliosis","phenotype","C23","Finding",0.1,NA,NA,NA,0,0,"HPO"
"557",2644,"GCHFR",0.579,0.808,"C0206716","Ganglioglioma","disease","C04","Neoplastic Process",0.01,1,2004,2004,1,0,"BEFREE"
"558",2668,"GDNF",0.434,0.885,"C0013375","Dysganglionosis","disease","C16","Congenital Abnormality",0.01,1,1998,1998,1,0,"BEFREE"
"559",2668,"GDNF",0.434,0.885,"C0017075","Ganglioneuroma","disease","C04","Neoplastic Process",0.1,NA,NA,NA,0,0,"HPO"
"560",2668,"GDNF",0.434,0.885,"C0028945","oligodendroglioma","disease","C04","Neoplastic Process",0.3,1,2009,2009,1,0,"CTD_human"
"561",2668,"GDNF",0.434,0.885,"C0030421","Paraganglioma","disease","C04","Neoplastic Process",0.01,1,2000,2000,1,0,"BEFREE"
"562",2668,"GDNF",0.434,0.885,"C0085758","Aganglionosis, Colonic","disease","C16;C06","Congenital Abnormality",0.3,1,1996,1996,2,0,"CTD_human"
"563",2668,"GDNF",0.434,0.885,"C0206718","Ganglioneuroblastoma","disease","C04","Neoplastic Process",0.1,NA,NA,NA,0,0,"HPO"
"564",2668,"GDNF",0.434,0.885,"C0259783","mixed gliomas","disease","C04","Neoplastic Process",0.3,1,2009,2009,1,0,"CTD_human"
"565",2668,"GDNF",0.434,0.885,"C0279070","Adult Oligodendroglioma","disease","C04","Neoplastic Process",0.3,1,2009,2009,1,0,"CTD_human"
"566",2668,"GDNF",0.434,0.885,"C0280475","Childhood Oligodendroglioma","disease","C04","Neoplastic Process",0.3,1,2009,2009,1,0,"CTD_human"
"567",2668,"GDNF",0.434,0.885,"C0280793","Mixed Oligodendroglioma-Astrocytoma","disease","C04","Neoplastic Process",0.3,1,2009,2009,1,0,"CTD_human"
"568",2668,"GDNF",0.434,0.885,"C0334590","Anaplastic Oligodendroglioma","disease","C04","Neoplastic Process",0.3,1,2009,2009,1,0,"CTD_human"
"569",2668,"GDNF",0.434,0.885,"C0546275","Hypoganglionosis","disease","","Disease or Syndrome",0.01,1,2001,2001,1,0,"BEFREE"
"570",2668,"GDNF",0.434,0.885,"C0751395","Mixed Oligodendroglioma-Ependymoma","disease","C04","Neoplastic Process",0.3,1,2009,2009,1,0,"CTD_human"
"571",2668,"GDNF",0.434,0.885,"C0751396","Well Differentiated Oligodendroglioma","disease","C04","Neoplastic Process",0.3,1,2009,2009,1,0,"CTD_human"
"572",2668,"GDNF",0.434,0.885,"C1257840","Aganglionosis, Rectosigmoid Colon","disease","C16;C06","Congenital Abnormality",0.3,1,1996,1996,2,0,"CTD_human"
"573",2668,"GDNF",0.434,0.885,"C1708353","Hereditary Paraganglioma-Pheochromocytoma Syndrome","disease","C16;C04","Disease or Syndrome",0.3,1,1997,1997,1,0,"CLINGEN"
"574",2668,"GDNF",0.434,0.885,"C3661523","Congenital Intestinal Aganglionosis","disease","C16;C06","Disease or Syndrome",0.3,1,1996,1996,2,0,"CTD_human"
"575",2668,"GDNF",0.434,0.885,"C4722099","High grade glioma","disease","C04","Neoplastic Process",0.01,1,2017,2017,1,0,"BEFREE"
"576",2670,"GFAP",0.421,0.885,"C0017075","Ganglioneuroma","disease","C04","Neoplastic Process",0.01,1,2006,2006,1,0,"BEFREE"
"577",2670,"GFAP",0.421,0.885,"C0028945","oligodendroglioma","disease","C04","Neoplastic Process",0.1,0.9,1993,2012,10,0,"BEFREE;LHGDN"
"578",2670,"GFAP",0.421,0.885,"C0206716","Ganglioglioma","disease","C04","Neoplastic Process",0.01,1,2006,2006,1,0,"BEFREE"
"579",2670,"GFAP",0.421,0.885,"C0206726","gliosarcoma","disease","C04","Neoplastic Process",0.01,1,2012,2012,1,0,"BEFREE"
"580",2670,"GFAP",0.421,0.885,"C0279070","Adult Oligodendroglioma","disease","C04","Neoplastic Process",0.04,1,1994,2012,4,0,"BEFREE"
"581",2670,"GFAP",0.421,0.885,"C0280475","Childhood Oligodendroglioma","disease","C04","Neoplastic Process",0.04,1,1994,2012,4,0,"BEFREE"
"582",2670,"GFAP",0.421,0.885,"C0280790","Adult Anaplastic Oligodendroglioma","disease","C04","Neoplastic Process",0.01,1,2007,2007,1,0,"BEFREE"
"583",2670,"GFAP",0.421,0.885,"C0280793","Mixed Oligodendroglioma-Astrocytoma","disease","C04","Neoplastic Process",0.01,1,2008,2008,1,0,"BEFREE"
"584",2670,"GFAP",0.421,0.885,"C0334590","Anaplastic Oligodendroglioma","disease","C04","Neoplastic Process",0.02,1,2001,2007,2,0,"BEFREE"
"585",2670,"GFAP",0.421,0.885,"C0751396","Well Differentiated Oligodendroglioma","disease","C04","Neoplastic Process",0.09,0.889,1993,2012,9,0,"BEFREE"
"586",2670,"GFAP",0.421,0.885,"C1272516","Small cell glioblastoma","disease","C04","Neoplastic Process",0.01,1,2018,2018,1,0,"BEFREE"
"587",2670,"GFAP",0.421,0.885,"C1332943","Childhood Anaplastic Oligodendroglioma","disease","C04","Neoplastic Process",0.01,1,2007,2007,1,0,"BEFREE"
"588",2670,"GFAP",0.421,0.885,"C1504559","Retinal gliosis","disease","","Disease or Syndrome",0.01,1,2010,2010,1,0,"BEFREE"
"589",2670,"GFAP",0.421,0.885,"C1997217","Low grade glioma","disease","C04","Neoplastic Process",0.01,1,2019,2019,1,0,"BEFREE"
"590",2670,"GFAP",0.421,0.885,"C4722099","High grade glioma","disease","C04","Neoplastic Process",0.01,1,2019,2019,1,0,"BEFREE"
"591",2697,"GJA1",0.393,0.885,"C0206726","gliosarcoma","disease","C04","Neoplastic Process",0.01,1,1999,1999,1,0,"BEFREE"
"592",2720,"GLB1",0.448,0.808,"C0017083","Gangliosidoses","disease","C16;C18;C10","Disease or Syndrome",0.06,1,1979,2017,6,0,"BEFREE;LHGDN"
"593",2720,"GLB1",0.448,0.808,"C0085131","Gangliosidosis GM1","disease","C16;C18;C10","Disease or Syndrome",0.7,0.99,1975,2019,103,30,"BEFREE;CLINVAR;CTD_human;LHGDN;MGD"
"594",2720,"GLB1",0.448,0.808,"C0268271","Gangliosidosis, Generalized GM1, Type 1 (disorder)","disease","C16;C18;C10","Disease or Syndrome",0.76,0.982,1979,2017,57,77,"BEFREE;CLINVAR;CTD_human;GENOMICS_ENGLAND;UNIPROT"
"595",2720,"GLB1",0.448,0.808,"C0268272","Gangliosidosis, Generalized GM1, Type 2","disease","C16;C18;C10","Disease or Syndrome",0.73,1,1991,2018,51,60,"BEFREE;CLINVAR;CTD_human;GENOMICS_ENGLAND;UNIPROT"
"596",2720,"GLB1",0.448,0.808,"C0268273","Gangliosidosis, Generalized GM1, Type 3","disease","C16;C18;C10","Disease or Syndrome",0.72,1,1984,2017,50,52,"BEFREE;CLINVAR;CTD_human;GENOMICS_ENGLAND;UNIPROT"
"597",2720,"GLB1",0.448,0.808,"C0268274","Gangliosidoses, GM2","disease","C16;C18;C10","Disease or Syndrome",0.01,1,2013,2013,1,0,"BEFREE"
"598",2720,"GLB1",0.448,0.808,"C1968748","Gangliosidosis, Generalized GM1, Type I, with Cardiac Involvement","disease","C16;C18;C10;C14","Disease or Syndrome",0.1,NA,NA,NA,0,4,"CLINVAR"
"599",2735,"GLI1",0.431,0.846,"C3665419","intracranial glioma","disease","C04;C10","Neoplastic Process",0.01,1,2010,2010,1,0,"BEFREE"
"600",2736,"GLI2",0.446,0.846,"C0206716","Ganglioglioma","disease","C04","Neoplastic Process",0.01,1,2017,2017,1,0,"BEFREE"
"601",2736,"GLI2",0.446,0.846,"C1332969","Childhood Ganglioglioma","disease","C04","Neoplastic Process",0.01,1,2017,2017,1,0,"BEFREE"
"602",2747,"GLUD2",0.678,0.423,"C1846865","Substantia nigra gliosis","phenotype","C23","Finding",0.1,NA,NA,NA,0,0,"HPO"
"603",2752,"GLUL",0.513,0.731,"C0028945","oligodendroglioma","disease","C04","Neoplastic Process",0.01,1,2018,2018,1,0,"BEFREE"
"604",2752,"GLUL",0.513,0.731,"C0279070","Adult Oligodendroglioma","disease","C04","Neoplastic Process",0.01,1,2018,2018,1,0,"BEFREE"
"605",2752,"GLUL",0.513,0.731,"C0280475","Childhood Oligodendroglioma","disease","C04","Neoplastic Process",0.01,1,2018,2018,1,0,"BEFREE"
"606",2752,"GLUL",0.513,0.731,"C0751396","Well Differentiated Oligodendroglioma","disease","C04","Neoplastic Process",0.01,1,2018,2018,1,0,"BEFREE"
"607",2760,"GM2A",0.678,0.692,"C0268274","Gangliosidoses, GM2","disease","C16;C18;C10","Disease or Syndrome",0.04,1,1999,2016,4,0,"BEFREE"
"608",2760,"GM2A",0.678,0.692,"C1848920","GM2-ganglioside accumulation","phenotype","","Finding",0.1,NA,NA,NA,0,0,"HPO"
"609",2768,"GNA12",0.547,0.769,"C0030421","Paraganglioma","disease","C04","Neoplastic Process",0.01,1,2011,2011,1,0,"BEFREE"
"610",2768,"GNA12",0.547,0.769,"C0206726","gliosarcoma","disease","C04","Neoplastic Process",0.01,1,1999,1999,1,0,"BEFREE"
"611",2783,"GNB2",0.743,0.192,"C0017075","Ganglioneuroma","disease","C04","Neoplastic Process",0.01,1,2019,2019,1,0,"BEFREE"
"612",2896,"GRN",0.435,0.846,"C0030421","Paraganglioma","disease","C04","Neoplastic Process",0.01,1,2011,2011,1,0,"BEFREE"
"613",2902,"GRIN1",0.561,0.692,"C0206716","Ganglioglioma","disease","C04","Neoplastic Process",0.01,1,2001,2001,1,0,"BEFREE"
"614",2903,"GRIN2A",0.522,0.808,"C0206716","Ganglioglioma","disease","C04","Neoplastic Process",0.01,1,2001,2001,1,0,"BEFREE"
"615",2909,"ARHGAP35",0.751,0.269,"C0028945","oligodendroglioma","disease","C04","Neoplastic Process",0.01,1,2003,2003,1,0,"BEFREE"
"616",2909,"ARHGAP35",0.751,0.269,"C0751396","Well Differentiated Oligodendroglioma","disease","C04","Neoplastic Process",0.01,1,2003,2003,1,0,"BEFREE"
"617",2915,"GRM5",0.525,0.846,"C0206716","Ganglioglioma","disease","C04","Neoplastic Process",0.01,1,2007,2007,1,0,"BEFREE"
"618",2932,"GSK3B",0.43,0.846,"C0030421","Paraganglioma","disease","C04","Neoplastic Process",0.01,1,2019,2019,1,0,"BEFREE"
"619",2944,"GSTM1",0.38,0.923,"C0028945","oligodendroglioma","disease","C04","Neoplastic Process",0.01,1,2004,2004,1,0,"LHGDN"
"620",2950,"GSTP1",0.383,0.923,"C0028945","oligodendroglioma","disease","C04","Neoplastic Process",0.01,1,2004,2004,1,0,"LHGDN"
"621",2950,"GSTP1",0.383,0.923,"C0259783","mixed gliomas","disease","C04","Neoplastic Process",0.3,1,2006,2006,1,0,"CTD_human"
"622",2950,"GSTP1",0.383,0.923,"C0432252","Osteoporosis with pseudoglioma","disease","C16;C17;C05","Disease or Syndrome",0.01,1,1996,1996,1,0,"BEFREE"
"623",2952,"GSTT1",0.393,0.923,"C0028945","oligodendroglioma","disease","C04","Neoplastic Process",0.02,1,1997,2006,2,0,"BEFREE"
"624",2952,"GSTT1",0.393,0.923,"C0279070","Adult Oligodendroglioma","disease","C04","Neoplastic Process",0.02,1,1997,2006,2,0,"BEFREE"
"625",2952,"GSTT1",0.393,0.923,"C0280475","Childhood Oligodendroglioma","disease","C04","Neoplastic Process",0.02,1,1997,2006,2,0,"BEFREE"
"626",2952,"GSTT1",0.393,0.923,"C0751396","Well Differentiated Oligodendroglioma","disease","C04","Neoplastic Process",0.02,1,1997,2006,2,0,"BEFREE"
"627",2956,"MSH6",0.462,0.731,"C0028945","oligodendroglioma","disease","C04","Neoplastic Process",0.01,1,2014,2014,1,0,"BEFREE"
"628",2956,"MSH6",0.462,0.731,"C0279070","Adult Oligodendroglioma","disease","C04","Neoplastic Process",0.01,1,2014,2014,1,0,"BEFREE"
"629",2956,"MSH6",0.462,0.731,"C0280475","Childhood Oligodendroglioma","disease","C04","Neoplastic Process",0.01,1,2014,2014,1,0,"BEFREE"
"630",2956,"MSH6",0.462,0.731,"C0280790","Adult Anaplastic Oligodendroglioma","disease","C04","Neoplastic Process",0.02,1,2007,2014,2,0,"BEFREE"
"631",2956,"MSH6",0.462,0.731,"C0334590","Anaplastic Oligodendroglioma","disease","C04","Neoplastic Process",0.02,1,2007,2014,2,0,"BEFREE"
"632",2956,"MSH6",0.462,0.731,"C0751396","Well Differentiated Oligodendroglioma","disease","C04","Neoplastic Process",0.01,1,2014,2014,1,0,"BEFREE"
"633",2956,"MSH6",0.462,0.731,"C1332943","Childhood Anaplastic Oligodendroglioma","disease","C04","Neoplastic Process",0.02,1,2007,2014,2,0,"BEFREE"
"634",2990,"GUSB",0.53,0.846,"C0030421","Paraganglioma","disease","C04","Neoplastic Process",0.01,1,2011,2011,1,0,"BEFREE"
"635",3020,"H3-3A",0.559,0.692,"C0028945","oligodendroglioma","disease","C04","Neoplastic Process",0.01,1,2016,2016,1,0,"BEFREE"
"636",3020,"H3-3A",0.559,0.692,"C0206726","gliosarcoma","disease","C04","Neoplastic Process",0.01,1,2019,2019,1,1,"BEFREE"
"637",3020,"H3-3A",0.559,0.692,"C0259783","mixed gliomas","disease","C04","Neoplastic Process",0.3,1,2012,2013,2,0,"CTD_human"
"638",3020,"H3-3A",0.559,0.692,"C0279070","Adult Oligodendroglioma","disease","C04","Neoplastic Process",0.01,1,2016,2016,1,0,"BEFREE"
"639",3020,"H3-3A",0.559,0.692,"C0280475","Childhood Oligodendroglioma","disease","C04","Neoplastic Process",0.01,1,2016,2016,1,0,"BEFREE"
"640",3020,"H3-3A",0.559,0.692,"C0751396","Well Differentiated Oligodendroglioma","disease","C04","Neoplastic Process",0.01,1,2016,2016,1,0,"BEFREE"
"641",3020,"H3-3A",0.559,0.692,"C1997217","Low grade glioma","disease","C04","Neoplastic Process",0.01,1,2016,2016,1,1,"BEFREE"
"642",3020,"H3-3A",0.559,0.692,"C4289580","Epithelioid glioblastoma","disease","","Neoplastic Process",0.01,1,2018,2018,1,0,"BEFREE"
"643",3020,"H3-3A",0.559,0.692,"C4722099","High grade glioma","disease","C04","Neoplastic Process",0.01,1,2019,2019,1,3,"BEFREE"
"644",3021,"H3-3B",0.599,0.385,"C0028945","oligodendroglioma","disease","C04","Neoplastic Process",0.01,1,2016,2016,1,0,"BEFREE"
"645",3021,"H3-3B",0.599,0.385,"C0206726","gliosarcoma","disease","C04","Neoplastic Process",0.01,1,2019,2019,1,0,"BEFREE"
"646",3021,"H3-3B",0.599,0.385,"C0279070","Adult Oligodendroglioma","disease","C04","Neoplastic Process",0.01,1,2016,2016,1,0,"BEFREE"
"647",3021,"H3-3B",0.599,0.385,"C0280475","Childhood Oligodendroglioma","disease","C04","Neoplastic Process",0.01,1,2016,2016,1,0,"BEFREE"
"648",3021,"H3-3B",0.599,0.385,"C0751396","Well Differentiated Oligodendroglioma","disease","C04","Neoplastic Process",0.01,1,2016,2016,1,0,"BEFREE"
"649",3021,"H3-3B",0.599,0.385,"C1997217","Low grade glioma","disease","C04","Neoplastic Process",0.01,1,2016,2016,1,0,"BEFREE"
"650",3021,"H3-3B",0.599,0.385,"C4289580","Epithelioid glioblastoma","disease","","Neoplastic Process",0.01,1,2018,2018,1,0,"BEFREE"
"651",3021,"H3-3B",0.599,0.385,"C4722099","High grade glioma","disease","C04","Neoplastic Process",0.01,1,2019,2019,1,0,"BEFREE"
"652",3059,"HCLS1",0.539,0.846,"C0017075","Ganglioneuroma","disease","C04","Neoplastic Process",0.01,1,2009,2009,1,0,"BEFREE"
"653",3059,"HCLS1",0.539,0.846,"C0206718","Ganglioneuroblastoma","disease","C04","Neoplastic Process",0.01,1,2009,2009,1,0,"BEFREE"
"654",3059,"HCLS1",0.539,0.846,"C4722099","High grade glioma","disease","C04","Neoplastic Process",0.01,1,2013,2013,1,0,"BEFREE"
"655",3073,"HEXA",0.633,0.615,"C0017083","Gangliosidoses","disease","C16;C18;C10","Disease or Syndrome",0.03,1,1997,2004,3,2,"BEFREE"
"656",3073,"HEXA",0.633,0.615,"C0268274","Gangliosidoses, GM2","disease","C16;C18;C10","Disease or Syndrome",0.07,0.857,1993,2013,7,4,"BEFREE"
"657",3073,"HEXA",0.633,0.615,"C0268276","Juvenile GM 2 gangliosidosis","disease","C16;C18;C10","Disease or Syndrome",0.11,1,2008,2008,1,2,"BEFREE;CLINVAR"
"658",3073,"HEXA",0.633,0.615,"C1848920","GM2-ganglioside accumulation","phenotype","","Finding",0.1,NA,NA,NA,0,0,"HPO"
"659",3073,"HEXA",0.633,0.615,"C2749283","Gm2-Gangliosidosis, Variant B1","disease","C16;C18;C10","Disease or Syndrome",0.4,NA,NA,NA,0,1,"CLINVAR;ORPHANET"
"660",3074,"HEXB",0.644,0.654,"C0017083","Gangliosidoses","disease","C16;C18;C10","Disease or Syndrome",0.01,1,2018,2018,1,0,"BEFREE"
"661",3074,"HEXB",0.644,0.654,"C0268274","Gangliosidoses, GM2","disease","C16;C18;C10","Disease or Syndrome",0.07,1,1992,2020,7,0,"BEFREE"
"662",3082,"HGF",0.374,0.885,"C0206716","Ganglioglioma","disease","C04","Neoplastic Process",0.01,1,2007,2007,1,0,"BEFREE"
"663",3082,"HGF",0.374,0.885,"C0206726","gliosarcoma","disease","C04","Neoplastic Process",0.01,1,2000,2000,1,0,"BEFREE"
"664",3084,"NRG1",0.464,0.885,"C0085758","Aganglionosis, Colonic","disease","C16;C06","Congenital Abnormality",0.3,1,2012,2012,1,2,"CTD_human"
"665",3084,"NRG1",0.464,0.885,"C1257840","Aganglionosis, Rectosigmoid Colon","disease","C16;C06","Congenital Abnormality",0.3,1,2012,2012,1,0,"CTD_human"
"666",3084,"NRG1",0.464,0.885,"C3661523","Congenital Intestinal Aganglionosis","disease","C16;C06","Disease or Syndrome",0.4,1,2009,2016,4,2,"CTD_human;GWASCAT"
"667",3087,"HHEX",0.599,0.692,"C0268274","Gangliosidoses, GM2","disease","C16;C18;C10","Disease or Syndrome",0.03,1,1983,1990,3,0,"BEFREE"
"668",3090,"HIC1",0.522,0.615,"C0017075","Ganglioneuroma","disease","C04","Neoplastic Process",0.01,1,2003,2003,1,0,"BEFREE"
"669",3090,"HIC1",0.522,0.615,"C0206718","Ganglioneuroblastoma","disease","C04","Neoplastic Process",0.01,1,2003,2003,1,0,"BEFREE"
"670",3091,"HIF1A",0.327,0.923,"C0030421","Paraganglioma","disease","C04","Neoplastic Process",0.07,1,2006,2019,7,0,"BEFREE"
"671",3091,"HIF1A",0.327,0.923,"C1333993","hereditary paraganglioma","disease","C16;C04","Neoplastic Process",0.01,1,2014,2014,1,0,"BEFREE"
"672",3091,"HIF1A",0.327,0.923,"C3665419","intracranial glioma","disease","C04;C10","Neoplastic Process",0.02,1,2014,2019,2,0,"BEFREE"
"673",3091,"HIF1A",0.327,0.923,"C4722099","High grade glioma","disease","C04","Neoplastic Process",0.03,1,2016,2019,3,0,"BEFREE"
"674",3105,"HLA-A",0.37,0.846,"C0259783","mixed gliomas","disease","C04","Neoplastic Process",0.3,1,2003,2003,1,0,"CTD_human"
"675",3106,"HLA-B",0.379,0.885,"C0259783","mixed gliomas","disease","C04","Neoplastic Process",0.3,1,2003,2003,1,0,"CTD_human"
"676",3107,"HLA-C",0.415,0.846,"C0259783","mixed gliomas","disease","C04","Neoplastic Process",0.3,1,2003,2003,1,0,"CTD_human"
"677",3119,"HLA-DQB1",0.407,0.885,"C4706583","Limbic encephalitis with leucine-rich glioma-inactivated 1 antibodies","disease","C04;C01;C10;C19","Disease or Syndrome",0.3,1,2017,2017,1,0,"ORPHANET"
"678",3123,"HLA-DRB1",0.333,0.923,"C4706583","Limbic encephalitis with leucine-rich glioma-inactivated 1 antibodies","disease","C04;C01;C10;C19","Disease or Syndrome",0.3,1,2017,2017,1,0,"ORPHANET"
"679",3134,"HLA-F",0.631,0.654,"C3665419","intracranial glioma","disease","C04;C10","Neoplastic Process",0.01,1,2019,2019,1,0,"BEFREE"
"680",3146,"HMGB1",0.368,0.923,"C0028945","oligodendroglioma","disease","C04","Neoplastic Process",0.01,1,2012,2012,1,0,"BEFREE"
"681",3146,"HMGB1",0.368,0.923,"C0279070","Adult Oligodendroglioma","disease","C04","Neoplastic Process",0.01,1,2012,2012,1,0,"BEFREE"
"682",3146,"HMGB1",0.368,0.923,"C0280475","Childhood Oligodendroglioma","disease","C04","Neoplastic Process",0.01,1,2012,2012,1,0,"BEFREE"
"683",3146,"HMGB1",0.368,0.923,"C0751396","Well Differentiated Oligodendroglioma","disease","C04","Neoplastic Process",0.01,1,2012,2012,1,0,"BEFREE"
"684",3146,"HMGB1",0.368,0.923,"C3665419","intracranial glioma","disease","C04;C10","Neoplastic Process",0.02,1,2018,2019,2,0,"BEFREE"
"685",3178,"HNRNPA1",0.529,0.885,"C0028945","oligodendroglioma","disease","C04","Neoplastic Process",0.01,1,2001,2001,1,0,"BEFREE"
"686",3178,"HNRNPA1",0.529,0.885,"C0751396","Well Differentiated Oligodendroglioma","disease","C04","Neoplastic Process",0.01,1,2001,2001,1,0,"BEFREE"
"687",3205,"HOXA9",0.521,0.692,"C4722099","High grade glioma","disease","C04","Neoplastic Process",0.01,1,2010,2010,1,0,"BEFREE"
"688",3206,"HOXA10",0.538,0.692,"C4722099","High grade glioma","disease","C04","Neoplastic Process",0.01,1,2010,2010,1,0,"BEFREE"
"689",3209,"HOXA13",0.552,0.654,"C4722099","High grade glioma","disease","C04","Neoplastic Process",0.01,1,2015,2015,1,0,"BEFREE"
"690",3240,"HP",0.412,0.885,"C3665419","intracranial glioma","disease","C04;C10","Neoplastic Process",0.01,1,2017,2017,1,0,"BEFREE"
"691",3258,"HPT",0.593,0.692,"C0030421","Paraganglioma","disease","C04","Neoplastic Process",0.01,1,2013,2013,1,0,"BEFREE"
"692",3265,"HRAS",0.378,0.885,"C0030421","Paraganglioma","disease","C04","Neoplastic Process",0.01,1,2019,2019,1,2,"BEFREE"
"693",3265,"HRAS",0.378,0.885,"C0259783","mixed gliomas","disease","C04","Neoplastic Process",0.3,1,2018,2018,1,0,"CTD_human"
"694",3265,"HRAS",0.378,0.885,"C0431111","Rhabdomyosarcoma with ganglionic differentiation","disease","C04;C05","Neoplastic Process",0.01,1,2016,2016,1,0,"BEFREE"
"695",3280,"HES1",0.468,0.885,"C0028945","oligodendroglioma","disease","C04","Neoplastic Process",0.3,1,2010,2010,1,0,"CTD_human"
"696",3280,"HES1",0.468,0.885,"C0279070","Adult Oligodendroglioma","disease","C04","Neoplastic Process",0.3,1,2010,2010,1,0,"CTD_human"
"697",3280,"HES1",0.468,0.885,"C0280475","Childhood Oligodendroglioma","disease","C04","Neoplastic Process",0.3,1,2010,2010,1,0,"CTD_human"
"698",3280,"HES1",0.468,0.885,"C0280793","Mixed Oligodendroglioma-Astrocytoma","disease","C04","Neoplastic Process",0.3,1,2010,2010,1,0,"CTD_human"
"699",3280,"HES1",0.468,0.885,"C0334590","Anaplastic Oligodendroglioma","disease","C04","Neoplastic Process",0.3,1,2010,2010,1,0,"CTD_human"
"700",3280,"HES1",0.468,0.885,"C0751395","Mixed Oligodendroglioma-Ependymoma","disease","C04","Neoplastic Process",0.3,1,2010,2010,1,0,"CTD_human"
"701",3280,"HES1",0.468,0.885,"C0751396","Well Differentiated Oligodendroglioma","disease","C04","Neoplastic Process",0.3,1,2010,2010,1,0,"CTD_human"
"702",3280,"HES1",0.468,0.885,"C3665419","intracranial glioma","disease","C04;C10","Neoplastic Process",0.01,1,2012,2012,1,0,"BEFREE"
"703",3339,"HSPG2",0.438,0.885,"C0028945","oligodendroglioma","disease","C04","Neoplastic Process",0.01,1,2018,2018,1,0,"BEFREE"
"704",3339,"HSPG2",0.438,0.885,"C0279070","Adult Oligodendroglioma","disease","C04","Neoplastic Process",0.01,1,2018,2018,1,0,"BEFREE"
"705",3339,"HSPG2",0.438,0.885,"C0280475","Childhood Oligodendroglioma","disease","C04","Neoplastic Process",0.01,1,2018,2018,1,0,"BEFREE"
"706",3339,"HSPG2",0.438,0.885,"C0280793","Mixed Oligodendroglioma-Astrocytoma","disease","C04","Neoplastic Process",0.01,1,2018,2018,1,0,"BEFREE"
"707",3339,"HSPG2",0.438,0.885,"C0751396","Well Differentiated Oligodendroglioma","disease","C04","Neoplastic Process",0.01,1,2018,2018,1,0,"BEFREE"
