geneId,Gene,DSI,DPI,diseaseId,diseaseName,diseaseType,diseaseClass,diseaseSemanticType,score,EI,YearInitial,YearFinal,NofPmids,NofSnps,source
3280,HES1,0.468,0.885,C0280475,Childhood Oligodendroglioma,disease,C04,Neoplastic Process,0.3,1,2010,2010,1,0,CTD_human
3280,HES1,0.468,0.885,C0280793,Mixed Oligodendroglioma-Astrocytoma,disease,C04,Neoplastic Process,0.3,1,2010,2010,1,0,CTD_human
3280,HES1,0.468,0.885,C0334590,Anaplastic Oligodendroglioma,disease,C04,Neoplastic Process,0.3,1,2010,2010,1,0,CTD_human
3280,HES1,0.468,0.885,C0751395,Mixed Oligodendroglioma-Ependymoma,disease,C04,Neoplastic Process,0.3,1,2010,2010,1,0,CTD_human
3280,HES1,0.468,0.885,C0751396,Well Differentiated Oligodendroglioma,disease,C04,Neoplastic Process,0.3,1,2010,2010,1,0,CTD_human
3280,HES1,0.468,0.885,C3665419,intracranial glioma,disease,C04;C10,Neoplastic Process,0.01,1,2012,2012,1,0,BEFREE
3339,HSPG2,0.438,0.885,C0028945,oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2018,2018,1,0,BEFREE
3339,HSPG2,0.438,0.885,C0279070,Adult Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2018,2018,1,0,BEFREE
3339,HSPG2,0.438,0.885,C0280475,Childhood Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2018,2018,1,0,BEFREE
3339,HSPG2,0.438,0.885,C0280793,Mixed Oligodendroglioma-Astrocytoma,disease,C04,Neoplastic Process,0.01,1,2018,2018,1,0,BEFREE
3339,HSPG2,0.438,0.885,C0751396,Well Differentiated Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2018,2018,1,0,BEFREE
3342,HTC2,0.392,0.808,C0028945,oligodendroglioma,disease,C04,Neoplastic Process,0.02,1,2005,2009,2,0,BEFREE
3342,HTC2,0.392,0.808,C0030421,Paraganglioma,disease,C04,Neoplastic Process,0.01,1,2013,2013,1,0,BEFREE
3342,HTC2,0.392,0.808,C0279070,Adult Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2005,2005,1,0,BEFREE
3342,HTC2,0.392,0.808,C0280475,Childhood Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2005,2005,1,0,BEFREE
3342,HTC2,0.392,0.808,C0334590,Anaplastic Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2005,2005,1,0,BEFREE
3342,HTC2,0.392,0.808,C0751396,Well Differentiated Oligodendroglioma,disease,C04,Neoplastic Process,0.02,1,2005,2009,2,0,BEFREE
3371,TNC,0.433,0.846,C0028945,oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2018,2018,1,0,BEFREE
3371,TNC,0.433,0.846,C0279070,Adult Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2018,2018,1,0,BEFREE
3371,TNC,0.433,0.846,C0280475,Childhood Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2018,2018,1,0,BEFREE
3371,TNC,0.433,0.846,C0751396,Well Differentiated Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2018,2018,1,0,BEFREE
3371,TNC,0.433,0.846,C4722099,High grade glioma,disease,C04,Neoplastic Process,0.01,1,2019,2019,1,0,BEFREE
3383,ICAM1,0.364,0.962,C4722099,High grade glioma,disease,C04,Neoplastic Process,0.01,1,2015,2015,1,0,BEFREE
3417,IDH1,0.424,0.808,C0028945,oligodendroglioma,disease,C04,Neoplastic Process,0.4,0.986,2008,2020,72,1,BEFREE;CTD_human;LHGDN
3417,IDH1,0.424,0.808,C0030421,Paraganglioma,disease,C04,Neoplastic Process,0.02,1,2010,2018,2,0,BEFREE
3417,IDH1,0.424,0.808,C0206716,Ganglioglioma,disease,C04,Neoplastic Process,0.06,0.833,2009,2017,6,0,BEFREE
3417,IDH1,0.424,0.808,C0206726,gliosarcoma,disease,C04,Neoplastic Process,0.35,1,2008,2019,6,0,BEFREE;ORPHANET
3417,IDH1,0.424,0.808,C0259783,mixed gliomas,disease,C04,Neoplastic Process,0.31,1,2009,2017,6,0,BEFREE;CTD_human
3417,IDH1,0.424,0.808,C0279070,Adult Oligodendroglioma,disease,C04,Neoplastic Process,0.4,1,2010,2020,31,1,BEFREE;CTD_human
3417,IDH1,0.424,0.808,C0280475,Childhood Oligodendroglioma,disease,C04,Neoplastic Process,0.4,1,2010,2020,31,1,BEFREE;CTD_human
3417,IDH1,0.424,0.808,C0280790,Adult Anaplastic Oligodendroglioma,disease,C04,Neoplastic Process,0.1,1,2010,2019,10,1,BEFREE
3417,IDH1,0.424,0.808,C0280793,Mixed Oligodendroglioma-Astrocytoma,disease,C04,Neoplastic Process,0.37,1,2010,2017,8,1,BEFREE;CTD_human
3417,IDH1,0.424,0.808,C0334590,Anaplastic Oligodendroglioma,disease,C04,Neoplastic Process,0.4,0.941,2010,2019,17,1,BEFREE;CTD_human
3417,IDH1,0.424,0.808,C0751395,Mixed Oligodendroglioma-Ependymoma,disease,C04,Neoplastic Process,0.3,1,2010,2010,1,0,CTD_human
3417,IDH1,0.424,0.808,C0751396,Well Differentiated Oligodendroglioma,disease,C04,Neoplastic Process,0.4,0.986,2008,2020,72,1,BEFREE;CTD_human
3417,IDH1,0.424,0.808,C1272516,Small cell glioblastoma,disease,C04,Neoplastic Process,0.01,1,2014,2014,1,0,BEFREE
3417,IDH1,0.424,0.808,C1332943,Childhood Anaplastic Oligodendroglioma,disease,C04,Neoplastic Process,0.1,1,2010,2019,10,1,BEFREE
3417,IDH1,0.424,0.808,C1332969,Childhood Ganglioglioma,disease,C04,Neoplastic Process,0.03,0.667,2011,2017,3,0,BEFREE
3417,IDH1,0.424,0.808,C1997217,Low grade glioma,disease,C04,Neoplastic Process,0.1,1,2010,2020,17,0,BEFREE
3417,IDH1,0.424,0.808,C2363903,Angiocentric glioma,disease,,Neoplastic Process,0.01,1,2012,2012,1,1,BEFREE
3417,IDH1,0.424,0.808,C3665419,intracranial glioma,disease,C04;C10,Neoplastic Process,0.03,1,2016,2018,3,0,BEFREE
3417,IDH1,0.424,0.808,C4288558,"Oligodendroglioma, IDH-Mutant and 1p/19q-Codeleted",disease,C04,Neoplastic Process,0.01,1,2017,2017,1,0,BEFREE
3417,IDH1,0.424,0.808,C4289580,Epithelioid glioblastoma,disease,,Neoplastic Process,0.02,1,2017,2018,2,0,BEFREE
3417,IDH1,0.424,0.808,C4329735,Diffuse leptomeningeal glioneuronal neoplasm,disease,,Neoplastic Process,0.01,1,2019,2019,1,0,BEFREE
3417,IDH1,0.424,0.808,C4722099,High grade glioma,disease,C04,Neoplastic Process,0.1,1,2010,2019,10,1,BEFREE
3418,IDH2,0.434,0.808,C0028945,oligodendroglioma,disease,C04,Neoplastic Process,0.6,1,2009,2019,41,2,BEFREE;CTD_human;ORPHANET
3418,IDH2,0.434,0.808,C0030421,Paraganglioma,disease,C04,Neoplastic Process,0.02,1,2010,2019,2,0,BEFREE
3418,IDH2,0.434,0.808,C0206716,Ganglioglioma,disease,C04,Neoplastic Process,0.04,1,2009,2017,4,0,BEFREE
3418,IDH2,0.434,0.808,C0206726,gliosarcoma,disease,C04,Neoplastic Process,0.02,1,2016,2017,2,0,BEFREE
3418,IDH2,0.434,0.808,C0279070,Adult Oligodendroglioma,disease,C04,Neoplastic Process,0.4,1,2010,2019,13,2,BEFREE;CTD_human
3418,IDH2,0.434,0.808,C0280475,Childhood Oligodendroglioma,disease,C04,Neoplastic Process,0.4,1,2010,2019,13,2,BEFREE;CTD_human
3418,IDH2,0.434,0.808,C0280790,Adult Anaplastic Oligodendroglioma,disease,C04,Neoplastic Process,0.05,1,2014,2019,5,2,BEFREE
3418,IDH2,0.434,0.808,C0280793,Mixed Oligodendroglioma-Astrocytoma,disease,C04,Neoplastic Process,0.51,1,2009,2015,8,1,BEFREE;CTD_human;ORPHANET
3418,IDH2,0.434,0.808,C0334590,Anaplastic Oligodendroglioma,disease,C04,Neoplastic Process,0.58,0.933,2009,2019,15,2,BEFREE;CTD_human;ORPHANET
3418,IDH2,0.434,0.808,C0751395,Mixed Oligodendroglioma-Ependymoma,disease,C04,Neoplastic Process,0.3,1,2010,2010,1,0,CTD_human
3418,IDH2,0.434,0.808,C0751396,Well Differentiated Oligodendroglioma,disease,C04,Neoplastic Process,0.4,1,2009,2019,35,2,BEFREE;CTD_human
3418,IDH2,0.434,0.808,C1332943,Childhood Anaplastic Oligodendroglioma,disease,C04,Neoplastic Process,0.05,1,2014,2019,5,2,BEFREE
3418,IDH2,0.434,0.808,C1332969,Childhood Ganglioglioma,disease,C04,Neoplastic Process,0.02,1,2017,2017,2,0,BEFREE
3418,IDH2,0.434,0.808,C1997217,Low grade glioma,disease,C04,Neoplastic Process,0.09,1,2010,2019,9,0,BEFREE
3418,IDH2,0.434,0.808,C3665419,intracranial glioma,disease,C04;C10,Neoplastic Process,0.01,1,2017,2017,1,0,BEFREE
3418,IDH2,0.434,0.808,C4288558,"Oligodendroglioma, IDH-Mutant and 1p/19q-Codeleted",disease,C04,Neoplastic Process,0.01,1,2017,2017,1,0,BEFREE
3418,IDH2,0.434,0.808,C4289580,Epithelioid glioblastoma,disease,,Neoplastic Process,0.01,1,2017,2017,1,0,BEFREE
3418,IDH2,0.434,0.808,C4329735,Diffuse leptomeningeal glioneuronal neoplasm,disease,,Neoplastic Process,0.01,1,2019,2019,1,0,BEFREE
3418,IDH2,0.434,0.808,C4331262,Rosette-forming glioneuronal neoplasm,disease,,Neoplastic Process,0.01,1,2011,2011,1,0,BEFREE
3418,IDH2,0.434,0.808,C4722099,High grade glioma,disease,C04,Neoplastic Process,0.05,1,2017,2019,5,0,BEFREE
3429,IFI27,0.437,0.769,C0030421,Paraganglioma,disease,C04,Neoplastic Process,0.01,1,2009,2009,1,0,BEFREE
3429,IFI27,0.437,0.769,C0206726,gliosarcoma,disease,C04,Neoplastic Process,0.01,1,2008,2008,1,0,BEFREE
3456,IFNB1,0.421,0.846,C3665419,intracranial glioma,disease,C04;C10,Neoplastic Process,0.01,1,2015,2015,1,0,BEFREE
3456,IFNB1,0.421,0.846,C4722099,High grade glioma,disease,C04,Neoplastic Process,0.01,1,2008,2008,1,0,BEFREE
3458,IFNG,0.288,0.962,C3665419,intracranial glioma,disease,C04;C10,Neoplastic Process,0.01,1,2002,2002,1,0,BEFREE
3483,IGFALS,0.511,0.846,C0268274,"Gangliosidoses, GM2",disease,C16;C18;C10,Disease or Syndrome,0.01,1,2001,2001,1,0,BEFREE
3485,IGFBP2,0.478,0.769,C0028945,oligodendroglioma,disease,C04,Neoplastic Process,0.03,1,1999,2011,3,0,BEFREE
3485,IGFBP2,0.478,0.769,C0279070,Adult Oligodendroglioma,disease,C04,Neoplastic Process,0.03,1,1999,2011,3,0,BEFREE
3485,IGFBP2,0.478,0.769,C0280475,Childhood Oligodendroglioma,disease,C04,Neoplastic Process,0.03,1,1999,2011,3,0,BEFREE
3485,IGFBP2,0.478,0.769,C0280790,Adult Anaplastic Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2009,2009,1,0,BEFREE
3485,IGFBP2,0.478,0.769,C0280793,Mixed Oligodendroglioma-Astrocytoma,disease,C04,Neoplastic Process,0.01,1,2011,2011,1,0,BEFREE
3485,IGFBP2,0.478,0.769,C0334590,Anaplastic Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2009,2009,1,0,BEFREE
3485,IGFBP2,0.478,0.769,C0751396,Well Differentiated Oligodendroglioma,disease,C04,Neoplastic Process,0.03,1,1999,2011,3,0,BEFREE
3485,IGFBP2,0.478,0.769,C1332943,Childhood Anaplastic Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2009,2009,1,0,BEFREE
3485,IGFBP2,0.478,0.769,C4722099,High grade glioma,disease,C04,Neoplastic Process,0.01,1,2016,2016,1,0,BEFREE
3492,IGH,0.473,0.654,C0030421,Paraganglioma,disease,C04,Neoplastic Process,0.01,1,2013,2013,1,0,BEFREE
3516,RBPJ,0.518,0.808,C4722099,High grade glioma,disease,C04,Neoplastic Process,0.01,1,2017,2017,1,0,BEFREE
3553,IL1B,0.276,0.962,C4722099,High grade glioma,disease,C04,Neoplastic Process,0.01,1,2019,2019,1,0,BEFREE
3558,IL2,0.336,0.885,C0028945,oligodendroglioma,disease,C04,Neoplastic Process,0.02,1,1990,1995,2,0,BEFREE
3558,IL2,0.336,0.885,C0206726,gliosarcoma,disease,C04,Neoplastic Process,0.01,1,2000,2000,1,0,BEFREE
3558,IL2,0.336,0.885,C0279070,Adult Oligodendroglioma,disease,C04,Neoplastic Process,0.02,1,1990,1995,2,0,BEFREE
3558,IL2,0.336,0.885,C0280475,Childhood Oligodendroglioma,disease,C04,Neoplastic Process,0.02,1,1990,1995,2,0,BEFREE
3558,IL2,0.336,0.885,C0751396,Well Differentiated Oligodendroglioma,disease,C04,Neoplastic Process,0.02,1,1990,1995,2,0,BEFREE
3560,IL2RB,0.491,0.846,C0017075,Ganglioneuroma,disease,C04,Neoplastic Process,0.01,1,2009,2009,1,0,BEFREE
3560,IL2RB,0.491,0.846,C0028945,oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,1990,1990,1,0,BEFREE
3560,IL2RB,0.491,0.846,C0206718,Ganglioneuroblastoma,disease,C04,Neoplastic Process,0.01,1,2009,2009,1,0,BEFREE
3560,IL2RB,0.491,0.846,C0279070,Adult Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,1990,1990,1,0,BEFREE
3560,IL2RB,0.491,0.846,C0280475,Childhood Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,1990,1990,1,0,BEFREE
3560,IL2RB,0.491,0.846,C0751396,Well Differentiated Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,1990,1990,1,0,BEFREE
3560,IL2RB,0.491,0.846,C4722099,High grade glioma,disease,C04,Neoplastic Process,0.01,1,2013,2013,1,0,BEFREE
3566,IL4R,0.474,0.846,C4722099,High grade glioma,disease,C04,Neoplastic Process,0.01,1,2008,2008,1,2,BEFREE
3576,CXCL8,0.31,0.962,C4722099,High grade glioma,disease,C04,Neoplastic Process,0.01,1,1994,1994,1,0,BEFREE
3586,IL10,0.281,0.923,C1997217,Low grade glioma,disease,C04,Neoplastic Process,0.01,1,2016,2016,1,0,BEFREE
3592,IL12A,0.491,0.808,C0206716,Ganglioglioma,disease,C04,Neoplastic Process,0.01,1,2004,2004,1,0,BEFREE
3592,IL12A,0.491,0.808,C0259783,mixed gliomas,disease,C04,Neoplastic Process,0.3,1,2008,2008,1,0,CTD_human
3593,IL12B,0.48,0.885,C0259783,mixed gliomas,disease,C04,Neoplastic Process,0.3,1,2008,2008,1,0,CTD_human
3596,IL13,0.386,0.846,C0028945,oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2000,2000,1,0,BEFREE
3596,IL13,0.386,0.846,C0206726,gliosarcoma,disease,C04,Neoplastic Process,0.01,1,2000,2000,1,0,BEFREE
3596,IL13,0.386,0.846,C0751396,Well Differentiated Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2000,2000,1,0,BEFREE
3596,IL13,0.386,0.846,C3665419,intracranial glioma,disease,C04;C10,Neoplastic Process,0.01,1,2011,2011,1,0,BEFREE
3605,IL17A,0.324,0.923,C0546275,Hypoganglionosis,disease,,Disease or Syndrome,0.01,1,2018,2018,1,0,BEFREE
3606,IL18,0.365,0.923,C3665419,intracranial glioma,disease,C04;C10,Neoplastic Process,0.01,1,2015,2015,1,0,BEFREE
3636,INPPL1,0.59,0.769,C0432252,Osteoporosis with pseudoglioma,disease,C16;C17;C05,Disease or Syndrome,0.02,1,2013,2017,2,0,BEFREE
3642,INSM1,0.584,0.654,C0017075,Ganglioneuroma,disease,C04,Neoplastic Process,0.01,1,2019,2019,1,0,BEFREE
3642,INSM1,0.584,0.654,C0030421,Paraganglioma,disease,C04,Neoplastic Process,0.02,1,2017,2020,2,0,BEFREE
3642,INSM1,0.584,0.654,C0206718,Ganglioneuroblastoma,disease,C04,Neoplastic Process,0.01,1,2019,2019,1,0,BEFREE
3674,ITGA2B,0.493,0.692,C0028945,oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2014,2014,1,0,BEFREE
3674,ITGA2B,0.493,0.692,C0279070,Adult Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2014,2014,1,0,BEFREE
3674,ITGA2B,0.493,0.692,C0280475,Childhood Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2014,2014,1,0,BEFREE
3674,ITGA2B,0.493,0.692,C0751396,Well Differentiated Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2014,2014,1,0,BEFREE
3678,ITGA5,0.524,0.769,C0206718,Ganglioneuroblastoma,disease,C04,Neoplastic Process,0.01,1,1997,1997,1,0,BEFREE
3679,ITGA7,0.588,0.654,C4722099,High grade glioma,disease,C04,Neoplastic Process,0.01,1,2017,2017,1,0,BEFREE
3685,ITGAV,0.526,0.769,C0206718,Ganglioneuroblastoma,disease,C04,Neoplastic Process,0.01,1,1997,1997,1,0,BEFREE
3714,JAG2,0.576,0.846,C0030421,Paraganglioma,disease,C04,Neoplastic Process,0.01,1,2013,2013,1,0,BEFREE
3741,KCNA5,0.606,0.5,C0028945,oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2003,2003,1,0,LHGDN
3791,KDR,0.378,0.885,C1997217,Low grade glioma,disease,C04,Neoplastic Process,0.01,1,1994,1994,1,0,BEFREE
3791,KDR,0.378,0.885,C4722099,High grade glioma,disease,C04,Neoplastic Process,0.01,1,2018,2018,1,0,BEFREE
3815,KIT,0.366,0.808,C0030421,Paraganglioma,disease,C04,Neoplastic Process,0.01,1,2011,2011,1,0,BEFREE
3815,KIT,0.366,0.808,C0206726,gliosarcoma,disease,C04,Neoplastic Process,0.01,1,2005,2005,1,0,BEFREE;LHGDN
3815,KIT,0.366,0.808,C0280790,Adult Anaplastic Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2014,2014,1,0,BEFREE
3815,KIT,0.366,0.808,C0334590,Anaplastic Oligodendroglioma,disease,C04,Neoplastic Process,0.02,1,2007,2014,2,0,BEFREE
3815,KIT,0.366,0.808,C1332943,Childhood Anaplastic Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2014,2014,1,0,BEFREE
3815,KIT,0.366,0.808,C1333993,hereditary paraganglioma,disease,C16;C04,Neoplastic Process,0.01,0,2006,2006,1,0,BEFREE
3845,KRAS,0.32,0.923,C0030421,Paraganglioma,disease,C04,Neoplastic Process,0.01,1,2014,2014,1,0,BEFREE
3916,LAMP1,0.542,0.769,C4722099,High grade glioma,disease,C04,Neoplastic Process,0.01,1,2018,2018,1,0,BEFREE
3925,STMN1,0.458,0.885,C0028945,oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2007,2007,1,0,LHGDN
3925,STMN1,0.458,0.885,C0030421,Paraganglioma,disease,C04,Neoplastic Process,0.01,1,2008,2008,1,0,BEFREE
3925,STMN1,0.458,0.885,C0259783,mixed gliomas,disease,C04,Neoplastic Process,0.3,1,2007,2007,1,0,CTD_human
3925,STMN1,0.458,0.885,C0268274,"Gangliosidoses, GM2",disease,C16;C18;C10,Disease or Syndrome,0.01,1,1997,1997,1,0,BEFREE
3925,STMN1,0.458,0.885,C0280790,Adult Anaplastic Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2007,2007,1,0,BEFREE
3925,STMN1,0.458,0.885,C0334590,Anaplastic Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2007,2007,1,0,BEFREE
3925,STMN1,0.458,0.885,C1332943,Childhood Anaplastic Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2007,2007,1,0,BEFREE
3949,LDLR,0.449,0.885,C0432252,Osteoporosis with pseudoglioma,disease,C16;C17;C05,Disease or Syndrome,0.01,1,2006,2006,1,0,BEFREE
3956,LGALS1,0.435,0.846,C0028945,oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2009,2009,1,0,BEFREE
3956,LGALS1,0.435,0.846,C0279070,Adult Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2009,2009,1,0,BEFREE
3956,LGALS1,0.435,0.846,C0280475,Childhood Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2009,2009,1,0,BEFREE
3956,LGALS1,0.435,0.846,C0751396,Well Differentiated Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2009,2009,1,0,BEFREE
3958,LGALS3,0.392,0.846,C0017075,Ganglioneuroma,disease,C04,Neoplastic Process,0.01,1,2014,2014,1,0,BEFREE
3958,LGALS3,0.392,0.846,C0028945,oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2004,2004,1,0,BEFREE
3958,LGALS3,0.392,0.846,C0206718,Ganglioneuroblastoma,disease,C04,Neoplastic Process,0.01,1,2014,2014,1,0,BEFREE
3958,LGALS3,0.392,0.846,C0334590,Anaplastic Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2004,2004,1,0,BEFREE
3958,LGALS3,0.392,0.846,C0751396,Well Differentiated Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2004,2004,1,0,BEFREE
3958,LGALS3,0.392,0.846,C4086158,Childhood Ganglioneuroblastoma,disease,C04,Neoplastic Process,0.01,1,2014,2014,1,0,BEFREE
3976,LIF,0.483,0.769,C0206716,Ganglioglioma,disease,C04,Neoplastic Process,0.02,1,2014,2018,2,0,BEFREE
3976,LIF,0.483,0.769,C1321878,Desmoplastic infantile ganglioglioma,disease,,Neoplastic Process,0.01,1,2019,2019,1,0,BEFREE
3976,LIF,0.483,0.769,C1332969,Childhood Ganglioglioma,disease,C04,Neoplastic Process,0.02,1,2014,2018,2,0,BEFREE
3981,LIG4,0.478,0.846,C0334590,Anaplastic Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2005,2005,1,0,BEFREE
4040,LRP6,0.536,0.808,C0432252,Osteoporosis with pseudoglioma,disease,C16;C17;C05,Disease or Syndrome,0.02,1,2002,2017,2,0,BEFREE
4041,LRP5,0.485,0.846,C0432252,Osteoporosis with pseudoglioma,disease,C16;C17;C05,Disease or Syndrome,1,1,2001,2017,30,37,BEFREE;CLINVAR;CTD_human;GENOMICS_ENGLAND;MGD;ORPHANET;UNIPROT
4045,LSAMP,0.558,0.654,C4289580,Epithelioid glioblastoma,disease,,Neoplastic Process,0.01,1,2014,2014,1,0,BEFREE
4089,SMAD4,0.401,0.808,C0030421,Paraganglioma,disease,C04,Neoplastic Process,0.01,1,2013,2013,1,0,BEFREE
4089,SMAD4,0.401,0.808,C3665419,intracranial glioma,disease,C04;C10,Neoplastic Process,0.01,1,2010,2010,1,0,BEFREE
4092,SMAD7,0.47,0.769,C3665419,intracranial glioma,disease,C04;C10,Neoplastic Process,0.01,1,2015,2015,1,0,BEFREE
4137,MAPT,0.446,0.923,C0520789,Progressive subcortical gliosis,disease,C01;C10,Disease or Syndrome,0.01,1,1999,1999,1,0,BEFREE
4137,MAPT,0.446,0.923,C1846865,Substantia nigra gliosis,phenotype,C23,Finding,0.1,NA,NA,NA,0,0,HPO
4137,MAPT,0.446,0.923,C1997217,Low grade glioma,disease,C04,Neoplastic Process,0.01,1,2019,2019,1,0,BEFREE
4149,MAX,0.553,0.769,C0030421,Paraganglioma,disease,C04,Neoplastic Process,0.1,1,2012,2019,14,0,BEFREE
4149,MAX,0.553,0.769,C1333944,Paraganglioma of head and neck,disease,C04,Neoplastic Process,0.11,1,2017,2017,1,0,BEFREE;HPO
4149,MAX,0.553,0.769,C1708353,Hereditary Paraganglioma-Pheochromocytoma Syndrome,disease,C16;C04,Disease or Syndrome,0.6,1,1992,2017,12,5,CLINGEN;CLINVAR;GENOMICS_ENGLAND
4149,MAX,0.553,0.769,C4274332,Hereditary pheochromocytoma and paraganglioma,disease,C04,Disease or Syndrome,0.01,1,2017,2017,1,0,BEFREE
4155,MBP,0.51,0.885,C0028945,oligodendroglioma,disease,C04,Neoplastic Process,0.03,1,1993,2002,3,0,BEFREE
4155,MBP,0.51,0.885,C0279070,Adult Oligodendroglioma,disease,C04,Neoplastic Process,0.02,1,1993,2002,2,0,BEFREE
4155,MBP,0.51,0.885,C0280475,Childhood Oligodendroglioma,disease,C04,Neoplastic Process,0.02,1,1993,2002,2,0,BEFREE
4155,MBP,0.51,0.885,C0751396,Well Differentiated Oligodendroglioma,disease,C04,Neoplastic Process,0.03,1,1993,2002,3,0,BEFREE
4171,MCM2,0.527,0.731,C4722099,High grade glioma,disease,C04,Neoplastic Process,0.01,1,2014,2014,1,0,BEFREE
4175,MCM6,0.666,0.615,C0028945,oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2019,2019,1,0,BEFREE
4175,MCM6,0.666,0.615,C0280790,Adult Anaplastic Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2019,2019,1,0,BEFREE
4175,MCM6,0.666,0.615,C0334590,Anaplastic Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2019,2019,1,0,BEFREE
4175,MCM6,0.666,0.615,C0751396,Well Differentiated Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2019,2019,1,0,BEFREE
4175,MCM6,0.666,0.615,C1332943,Childhood Anaplastic Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2019,2019,1,0,BEFREE
4191,MDH2,0.595,0.731,C0030421,Paraganglioma,disease,C04,Neoplastic Process,0.34,1,2015,2018,4,0,BEFREE;GENOMICS_ENGLAND
4191,MDH2,0.595,0.731,C1333944,Paraganglioma of head and neck,disease,C04,Neoplastic Process,0.1,NA,NA,NA,0,0,HPO
4191,MDH2,0.595,0.731,C1708353,Hereditary Paraganglioma-Pheochromocytoma Syndrome,disease,C16;C04,Disease or Syndrome,0.3,1,2015,2015,1,0,CLINGEN
4192,MDK,0.494,0.808,C0259783,mixed gliomas,disease,C04,Neoplastic Process,0.3,1,2011,2011,1,0,CTD_human
4193,MDM2,0.362,0.846,C0028945,oligodendroglioma,disease,C04,Neoplastic Process,0.02,0.5,1999,2001,2,0,BEFREE
4193,MDM2,0.362,0.846,C0206726,gliosarcoma,disease,C04,Neoplastic Process,0.01,1,2000,2000,1,0,BEFREE
4193,MDM2,0.362,0.846,C0334590,Anaplastic Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2001,2001,1,0,BEFREE
4193,MDM2,0.362,0.846,C0751396,Well Differentiated Oligodendroglioma,disease,C04,Neoplastic Process,0.02,0.5,1999,2001,2,0,BEFREE
4194,MDM4,0.461,0.808,C0280790,Adult Anaplastic Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,1999,1999,1,0,BEFREE
4194,MDM4,0.461,0.808,C0334590,Anaplastic Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,1999,1999,1,0,BEFREE
4194,MDM4,0.461,0.808,C1332943,Childhood Anaplastic Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,1999,1999,1,0,BEFREE
4194,MDM4,0.461,0.808,C3665419,intracranial glioma,disease,C04;C10,Neoplastic Process,0.01,1,2019,2019,1,0,BEFREE
4221,MEN1,0.444,0.808,C0017075,Ganglioneuroma,disease,C04,Neoplastic Process,0.01,1,2017,2017,1,0,BEFREE
4221,MEN1,0.444,0.808,C0030421,Paraganglioma,disease,C04,Neoplastic Process,0.06,1,2006,2019,6,0,BEFREE
4221,MEN1,0.444,0.808,C1708353,Hereditary Paraganglioma-Pheochromocytoma Syndrome,disease,C16;C04,Disease or Syndrome,0.3,1,1999,2015,5,0,CLINGEN
4233,MET,0.38,0.846,C0028945,oligodendroglioma,disease,C04,Neoplastic Process,0.02,1,1992,2013,2,0,BEFREE
